pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
LDL	META	4	30	945	5	174.812445163727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	42	233	5	378.378030538559	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
LDL	META	4	43	584	5	1451.13232851028	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
LDL	META	4	55	1195	5	1306.00059437752	0	0	2	31	0	0	2	31	0	0	0	0	0	0	0	0
LDL	META	4	57	155	5	23.4642305374146	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
LDL	META	4	64	2023	5	579.45991063118	0	0	1	18	0	0	1	18	0	0	0	0	0	0	0	0
LDL	META	4	65	862	5	240.877897977829	0	0	2	38	0	0	2	38	0	0	0	0	0	0	0	0
LDL	META	4	66	1055	5	7.8498637676239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	71	698	5	402.090409040451	0	0	1	5	0	0	1	5	0	0	0	0	0	0	0	0
LDL	META	4	79	1045	5	198.790586233139	0	0	1	19	0	0	1	19	0	0	1	19	0	0	0	0
LDL	META	4	80	1320	5	567.013601779938	0	1	2	10	0	1	2	10	0	1	2	10	0	1	2	10
LDL	META	4	84	1142	5	244.635794639587	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
LDL	META	4	85	537	5	222.192714929581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	86	130	5	129.573221206665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	87	1959	5	392.847903728485	0	0	2	27	0	0	2	27	0	0	1	5	0	0	1	5
LDL	META	4	90	1052	5	693.385106801987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	92	1034	5	470.974520683289	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LDL	META	4	101	1311	5	462.431069374084	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
LDL	META	4	113	1333	5	752.832036972046	0	1	3	31	0	1	2	9	0	0	0	0	0	0	2	27
LDL	META	4	115	615	5	486.981148958206	0	0	2	9	0	0	2	9	0	0	0	0	0	0	0	0
LDL	META	4	116	846	5	507.054163455963	0	0	1	50	0	0	1	50	0	0	0	0	0	0	0	0
LDL	META	4	117	1265	5	133.647193431854	0	0	1	5	0	0	1	5	0	0	0	0	0	0	0	0
LDL	META	4	121	1054	5	220.44939494133	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
LDL	META	4	122	515	5	295.728146791458	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LDL	META	4	129	1404	5	489.339058876038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	130	1379	5	689.27724146843	0	0	1	8	0	0	1	8	0	0	0	0	0	0	0	0
LDL	META	4	134	2431	5	594.869886159897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	136	1869	5	98.8769516944885	0	0	1	44	0	0	1	44	0	0	0	0	0	0	0	0
LDL	META	4	148	853	5	167.366502523422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	156	1903	5	855.2871966362	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
LDL	META	4	159	575	5	5.47831130027771	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
LDL	META	4	161	427	5	588.887661218643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	162	1062	5	811.069100618362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	4	203	718	5	143.688237667084	0	1	1	5	0	1	1	5	0	0	0	0	0	0	1	5
LDL	META	5	6	609	5	156.285031080246	0	0	1	12	0	0	1	12	0	0	0	0	0	0	0	0
LDL	META	5	17	749	5	161.74253153801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	5	55	445	5	238.746102333069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	5	64	1644	5	160.90261554718	0	2	1	2	0	2	1	2	0	0	0	0	0	1	1	2
LDL	META	5	69	629	5	801.2717628479	0	0	1	5	0	0	1	5	0	0	1	5	0	0	1	5
LDL	META	5	71	1973	5	285.069317579269	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
LDL	META	5	81	1023	5	138.412603139877	0	1	2	31	0	1	1	2	0	1	1	2	0	1	1	2
LDL	META	5	82	700	5	308.73500919342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	5	84	254	5	28.6759142875671	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
LDL	META	5	85	1578	5	991.173956155777	3	4	4	5	3	4	4	5	2	3	2	2	2	3	3	4
LDL	META	5	86	38	5	0.583786010742188	0	1	1	5	0	1	1	5	0	0	0	0	0	0	0	0
LDL	META	5	109	753	5	442.019597768784	0	0	1	20	0	0	1	20	0	0	0	0	0	0	0	0
LDL	META	5	127	2229	5	518.748186588287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	5	130	1945	5	884.215812683105	0	0	1	4	0	0	1	4	0	0	1	4	0	0	1	4
LDL	META	5	134	1152	5	152.943956136703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDL	META	5	144	1310	5	201.584795951843	0	0	1	20	0	0	1	20	0	0	1	20	0	0	1	20
LDL	META	5	146	1445	5	727.467090129852	0	0	1	20	0	0	1	20	0	0	0	0	0	0	1	20
LDL	META	5	147	869	5	127.473197460175	0	0	1	4	0	0	1	4	0	0	0	0	0	0	0	0
