pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
european	20	77	2169	8.31223392486572	0	0	1	27
european	20	80	102	0.0403227806091309	0	0	1	15
european	20	96	1426	0.603986263275146	0	1	0	0
european	20	114	1969	2.12769722938538	0	0	1	42
european	21	2	352	0.35371470451355	0	0	0	0
european	21	16	1555	1.13193655014038	0	0	0	0
european	21	21	488	0.0911514759063721	0	0	0	0
european	21	37	1885	2.13710451126099	0	0	0	0
european	21	64	1939	0.933817148208618	0	0	0	0
european	22	9	1353	1.30110597610474	0	1	0	0
european	22	13	934	0.39695405960083	0	0	0	0
european	22	24	2378	1.95084857940674	0	0	0	0
european	22	29	2082	1.80224394798279	0	0	1	69
european	22	32	1375	1.56254434585571	0	0	0	0
european	22	44	944	0.510065317153931	0	1	1	2
european	22	45	1553	2.01022720336914	0	0	0	0
european	22	46	3912	15.8596725463867	0	0	2	41
european	22	54	1267	0.389086008071899	0	0	1	53
european	22	57	770	0.135387897491455	0	0	0	0
european	22	61	887	0.461774110794067	0	0	0	0
european	22	69	1375	0.448716402053833	0	0	1	99
