pheno	pid	chromosome	block	num_variants_0.9.UKBB	num_variants_0.9.UKBB_0.1.GLGC
TG	AFR	12	122	0	0
TG	AFR	12	125	0	0
TG	AFR	12	128	0	0
TG	AFR	12	132	0	0
TG	AFR	12	138	0	0
TG	AFR	12	139	0	0
TG	AFR	12	140	0	0
TG	AFR	12	141	0	0
TG	AFR	13	8	0	0
TG	AFR	13	13	0	0
TG	AFR	13	16	0	0
TG	AFR	13	20	0	0
TG	AFR	13	21	0	0
TG	AFR	13	36	0	0
TG	AFR	13	40	0	0
TG	AFR	13	45	0	0
TG	AFR	13	47	0	0
TG	AFR	13	50	0	0
TG	AFR	13	53	0	0
TG	AFR	13	54	0	0
TG	AFR	13	55	0	0
TG	AFR	13	58	0	0
TG	AFR	13	60	0	0
TG	AFR	13	64	0	0
TG	AFR	13	70	0	0
TG	AFR	13	72	0	0
TG	AFR	13	84	0	0
TG	AFR	13	88	0	0
TG	AFR	13	90	0	0
TG	AFR	13	95	0	0
TG	AFR	13	96	0	0
TG	AFR	13	108	0	0
TG	AFR	13	115	0	0
TG	AFR	13	118	0	0
TG	AFR	13	125	0	0
TG	AFR	14	11	0	0
TG	AFR	14	13	0	0
TG	AFR	14	14	0	0
TG	AFR	14	19	0	0
TG	AFR	14	24	0	0
TG	AFR	14	31	0	0
TG	AFR	14	35	0	0
TG	AFR	14	42	0	0
TG	AFR	14	44	0	0
TG	AFR	14	46	0	0
TG	AFR	14	47	0	0
TG	AFR	14	51	0	0
TG	AFR	14	56	0	0
TG	AFR	14	57	0	0
TG	AFR	14	63	0	0
TG	AFR	14	64	0	0
TG	AFR	14	66	0	0
TG	AFR	14	67	0	0
TG	AFR	14	70	0	0
TG	AFR	14	72	0	0
TG	AFR	14	80	0	0
TG	AFR	14	81	0	0
TG	AFR	14	84	0	0
TG	AFR	14	95	0	0
TG	AFR	14	96	0	0
TG	AFR	14	105	0	0
TG	AFR	14	106	0	0
TG	AFR	14	120	0	0
TG	AFR	14	121	0	0
TG	AFR	14	126	0	0
TG	AFR	14	127	0	0
TG	AFR	14	129	0	0
TG	AFR	15	22	0	0
TG	AFR	15	28	0	0
TG	AFR	15	34	0	0
TG	AFR	15	35	0	0
TG	AFR	15	37	0	0
TG	AFR	15	38	0	0
TG	AFR	15	39	0	0
TG	AFR	15	41	0	0
TG	AFR	15	45	0	0
TG	AFR	15	48	0	0
TG	AFR	15	49	0	0
TG	AFR	15	50	0	0
TG	AFR	15	52	0	0
TG	AFR	15	53	0	0
TG	AFR	15	54	0	0
TG	AFR	15	56	0	0
TG	AFR	15	59	0	0
TG	AFR	15	62	0	0
TG	AFR	15	64	0	0
TG	AFR	15	66	0	0
TG	AFR	15	71	0	0
TG	AFR	15	72	0	0
TG	AFR	15	73	0	0
TG	AFR	15	85	0	0
TG	AFR	15	99	0	0
TG	AFR	15	108	0	0
TG	AFR	15	111	0	0
TG	AFR	15	117	0	0
TG	AFR	15	118	0	0
TG	AFR	16	1	0	0
TG	AFR	16	2	0	0
TG	AFR	16	4	0	0
TG	AFR	16	5	0	0
TG	AFR	16	7	0	0
TG	AFR	16	9	0	0
TG	AFR	16	17	0	0
TG	AFR	16	24	0	0
TG	AFR	16	25	0	0
TG	AFR	16	33	0	0
TG	AFR	16	37	0	0
TG	AFR	16	59	0	0
TG	AFR	16	62	0	0
TG	AFR	16	64	0	0
TG	AFR	16	68	0	0
TG	AFR	16	75	0	0
TG	AFR	16	76	0	0
TG	AFR	16	85	0	0
TG	AFR	16	88	0	0
TG	AFR	16	89	0	0
TG	AFR	16	90	0	0
TG	AFR	16	93	0	0
TG	AFR	16	94	0	0
TG	AFR	16	100	0	0
TG	AFR	16	103	0	0
TG	AFR	16	104	0	0
TG	AFR	16	105	0	0
TG	AFR	16	107	0	0
TG	AFR	16	110	0	0
TG	AFR	16	114	0	0
TG	AFR	16	116	0	0
TG	AFR	16	119	0	0
TG	AFR	16	125	0	0
TG	AFR	16	128	0	0
TG	AFR	17	3	0	0
TG	AFR	17	8	0	0
TG	AFR	17	9	0	0
TG	AFR	17	15	0	0
TG	AFR	17	16	0	0
TG	AFR	17	17	0	0
TG	AFR	17	23	0	0
TG	AFR	17	24	0	0
TG	AFR	17	45	0	0
TG	AFR	17	51	0	0
TG	AFR	17	55	0	0
TG	AFR	17	66	0	0
TG	AFR	17	73	0	0
TG	AFR	17	74	0	0
TG	AFR	17	75	0	0
TG	AFR	17	76	0	0
TG	AFR	17	79	0	0
TG	AFR	17	80	0	0
TG	AFR	17	87	0	0
TG	AFR	17	90	0	0
TG	AFR	17	94	0	0
TG	AFR	17	97	0	0
TG	AFR	17	98	0	0
