chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
3	119	5198	1.0186057324326467	0.041279063096600746	6.505239641819803e-4	5500	1974.87966489792	6.275576094391033e-4	1.436086364960765e-4	0	0	0	0	6.651625945282709e-4	2.448031744021981e-4	0	0	0	0
3	120	2910	1.021539180631132	0.03301650123629954	0.0013012382177524672	5500	549.92605304718	3.161763543553275e-4	9.553496163055936e-5	0	0	0	0	2.53409833181771e-4	1.3783014721591364e-4	0	0	0	0
3	131	1213	1.0102879029326068	0.0282957461318737	7.860204432927729e-4	5500	127.477435350418	2.2009789610591204e-4	8.121709655730597e-5	0	0	1	151	1.2453955685423921e-4	9.794931243014613e-5	0	0	0	0
3	140	3830	1.0164974168749694	0.05789604974088142	0.0016991957748040561	5500	1053.79338240623	6.646304599317669e-4	1.4270588050756483e-4	0	0	1	29	9.532661561445589e-4	3.31582700499602e-4	0	0	1	165
3	165	3793	1.0228790729116277	0.04740831590575999	5.815374443586018e-4	5500	1076.91916298866	4.644860635428981e-4	1.1759387031925953e-4	0	0	1	77	6.241611699908871e-4	2.5325717157412996e-4	0	0	0	0
3	166	10331	1.016462512849035	0.06329965740151405	4.8805168978403006e-4	5500	8923.91503286362	6.643447506885022e-4	1.3813458805917876e-4	0	0	1	138	0.0018000159678197365	4.5618613068766514e-4	0	0	1	171
3	182	1215	1.0100522001943995	0.024921150755453446	8.270741240198584e-4	5500	114.486907243729	1.839501327893262e-4	7.566474763398621e-5	0	0	0	0	1.233718646226459e-4	9.155608961513296e-5	0	0	0	0
3	185	1505	1.0237140276908885	0.03139650674759163	0.001280880048975076	5500	158.21283197403	2.9247653736355937e-4	9.824551678418313e-5	0	0	1	28	2.561209226112009e-4	1.723980585304449e-4	0	0	0	0
3	187	3243	1.019247705231306	0.053299881731393765	0.0017301196915785074	5500	710.04151725769	9.825993974375627e-4	1.795477653345324e-4	0	0	1	139	0.0012333737232407553	3.9252221967621105e-4	0	0	1	131
3	193	3166	1.0345779433170865	0.03647273558009261	0.0013885365411423236	5500	714.852937698364	4.625557892701241e-4	1.2720290380320752e-4	0	0	0	0	3.645586167655227e-4	1.6709366970779784e-4	0	0	0	0
3	195	5984	1.0367589703978433	0.036578960226574975	0.0040291080171783135	5500	2532.94668078423	9.694162111435376e-4	1.9299388261951255e-4	0	0	1	12	0.0011568966918964157	3.9317109180931817e-4	0	0	0	0
3	204	3749	1.0263805436598679	0.03327647442516417	0.001466707279509663	5500	964.897494792938	3.7204200296371743e-4	1.0795239721898393e-4	0	0	1	88	3.835920229168516e-4	1.8600789834142823e-4	0	0	0	0
3	216	1715	1.0269205041835348	0.0379103685354717	0.002208462427743549	5500	206.688443183899	3.954005276861954e-4	1.1209354665359399e-4	0	0	0	0	4.673391936303977e-4	2.4036128613688003e-4	0	0	0	0
4	1	8323	1.0211114577630949	0.037543680966347366	0.0034278771835382126	5500	5240.63507270813	8.360958609821344e-4	1.6176670917407519e-4	0	0	0	0	0.0010992239712736534	3.4228042924307455e-4	0	0	0	0
4	4	2235	1.0238653756588396	0.039211422608846566	8.695823621536634e-4	5500	351.85493183136	2.4172511017880866e-4	8.479197278663032e-5	0	0	0	0	3.421024860172851e-4	2.0095444282599813e-4	0	0	0	0
4	33	4825	1.030493638075976	0.03966325445418598	4.706995807400444e-4	5500	1527.85677289963	6.684310978561e-4	1.455458427392908e-4	0	0	2	224	5.343343592870339e-4	2.2297522818747923e-4	0	0	0	0
4	36	2411	1.0175483157324752	0.03339032018563697	0.0012692330458798887	5500	369.787356615067	3.981197032044236e-4	1.1209578336640876e-4	0	0	1	40	3.7955513033134197e-4	1.9436764536323858e-4	0	0	0	0
4	37	1758	1.0257775460178005	0.050474035727380295	0.00556393072335568	5500	190.879617929459	2.42311841778963e-4	8.797944127970294e-5	0	0	0	0	0.0012410806838901096	4.354389366257397e-4	0	0	1	18
4	43	1213	1.0206404417353638	0.03481477961830301	0.005588025814528974	5500	118.399604082108	2.859530858794358e-4	1.0366226174188355e-4	0	0	0	0	3.3746309653933754e-4	1.9205900362330731e-4	0	0	0	0
4	46	3136	1.0158667709952431	0.03356385913782966	4.049373551673393e-4	5500	720.541560649872	2.9007341272752995e-4	9.150349060848927e-5	0	0	0	0	3.61361721829266e-4	1.8009301192159363e-4	0	0	0	0
4	48	3742	1.021911806087995	0.03564707082770842	7.053466071824257e-4	5500	893.61408996582	4.79363079296224e-4	1.2100123092560592e-4	0	0	1	69	5.367603427554224e-4	2.1901676727615195e-4	0	0	0	0
4	52	4125	1.0198607986920571	0.04423529571574982	7.402507384045597e-4	5500	1543.54141163826	4.104983477746295e-4	1.0624932873287762e-4	0	0	2	344	7.645176359424935e-4	2.814897503833218e-4	0	0	1	273
4	54	8145	1.0221033629247065	0.036296250520768854	0.0032290278323359924	5500	4536.98242974281	7.197601326231042e-4	1.5213909327566597e-4	0	0	1	19	0.0012169349356103301	3.663878612584301e-4	0	0	0	0
4	63	7263	1.0246831025474186	0.055076544571385604	7.859625792022104e-4	5500	4018.12201929092	8.033672366825509e-4	1.5109345040118817e-4	0	0	3	307	0.001080271262843102	3.3927487972546644e-4	0	0	0	0
4	64	4974	1.0270658633897805	0.03944603084128506	0.001438521698348716	5500	2190.87892103195	4.993733534581288e-4	1.2549046791979774e-4	0	0	1	38	5.994564797365699e-4	2.3488401701308935e-4	0	0	0	0
4	66	2082	1.0183040812703281	0.0274388508333554	7.403759367946063e-4	5500	330.437414884567	4.399560162357e-4	1.1843695862334202e-4	0	0	1	76	2.4525775515153947e-4	1.3470129543310548e-4	0	0	0	0
4	76	4988	1.0346228646093512	0.02982378459089457	5.267108471325494e-4	5500	1663.98104739189	6.021317276596477e-4	1.3914190999392658e-4	0	0	2	197	4.294840140363294e-4	1.6771912566339574e-4	0	0	0	0
4	77	6974	1.0223684461175024	0.044170699308865205	0.0012155057311686568	5500	3877.39502263069	7.037557176686079e-4	1.4743685193920525e-4	0	0	1	170	9.164716389570522e-4	3.062225689312583e-4	0	0	1	90
4	91	1968	1.0200898056274124	0.041377053152895686	0.0011563095333774762	5500	292.054059028625	4.2442978011231154e-4	1.1598192373510165e-4	0	0	2	78	6.400575296600275e-4	2.771866367152265e-4	0	0	0	0
4	94	1935	1.0180568685031446	0.030742051605271922	0.001354049437928714	5500	284.919115781784	2.181981358889848e-4	8.569533280650623e-5	0	0	0	0	2.1816970204862105e-4	1.3410375395188877e-4	0	0	0	0
4	97	1926	1.0193135250324743	0.025955229486267307	0.004698591616725266	5500	282.67510008812	2.085339316561407e-4	9.263413356717264e-5	0	0	0	0	1.7777773306352392e-4	1.0903449624301914e-4	0	0	0	0
4	101	4382	1.02888185069543	0.03925726056234815	0.001669119322496644	5500	1206.09644436836	5.262744687097888e-4	1.2885526519716331e-4	0	0	0	0	6.015944826950046e-4	2.595954911142847e-4	0	0	0	0
4	105	2815	1.050252543219505	0.0378146189978695	6.402514745009488e-4	5500	567.704265117645	3.308474846336481e-4	9.939478638664377e-5	0	0	0	0	3.897348387724887e-4	1.9442584989480153e-4	0	0	0	0
4	114	4014	1.0308787877567223	0.04027233689254375	0.0011186405953017937	5500	1052.64296174049	4.552462115383758e-4	1.246635114809822e-4	0	0	0	0	5.653924638593742e-4	2.3812196990453857e-4	0	0	0	0
4	115	1779	1.0119274134539982	0.04624793640339904	0.007290785936082851	5500	229.11276268959	6.504767695792588e-4	1.435136662144597e-4	0	0	1	3	2.494943136283259e-4	1.4976587848913273e-4	0	0	0	0
4	116	2724	1.0146905659327288	0.0458911230153837	4.347342326546434e-4	5500	567.125620126724	3.1834679351785885e-4	9.387413588846123e-5	0	0	1	257	4.966873960689771e-4	2.2422204796413394e-4	0	0	1	256
4	117	3275	1.0223816606695466	0.032325062307244995	0.001770643229671948	5500	671.893814325333	3.53793740735925e-4	1.0344061953734261e-4	0	0	0	0	2.3334240399803204e-4	1.2613359698757616e-4	0	0	0	0
4	125	1138	1.0233951649059685	0.033662106932584014	0.001103954190486858	5500	93.3581540584564	2.1738161741343914e-4	8.696202095549251e-5	0	0	0	0	2.637205868967107e-4	1.7863632336212202e-4	0	0	0	0
4	129	4138	1.0169518602139604	0.03907189799689374	4.3812975443209453e-4	5500	1264.46332859993	5.363688210430533e-4	1.2511054754001712e-4	0	0	2	317	7.305632400075218e-4	2.8602741370787607e-4	0	0	0	0
4	146	2050	1.0252122410262354	0.03692695841380277	0.001985320885332499	5500	292.759556531906	3.8665984137603365e-4	1.150694114345531e-4	0	0	0	0	4.2135846468303493e-4	2.141144265314238e-4	0	0	0	0
4	150	3956	1.0141804963966379	0.03752743845003103	5.789704847285857e-4	5500	1357.65793919563	4.550205517705775e-4	1.1331995359761408e-4	0	0	1	201	6.613562064095779e-4	2.783713585218199e-4	0	0	0	0
4	155	3033	1.0244209981983219	0.03813346383393736	0.0010191164565845222	5500	674.457663297653	3.4413754215066193e-4	9.94350813859313e-5	0	0	1	203	4.4957083515322906e-4	2.1235423011776585e-4	0	0	0	0
4	160	1555	1.012576110655849	0.031268341532590824	4.8209339774239876e-4	5500	178.926475048065	2.1919856426149057e-4	7.941238730080339e-5	0	0	1	110	1.6905208237895361e-4	1.146282106357271e-4	0	0	0	0
4	162	2581	1.021286690286749	0.029608555227519227	4.830499572013749e-4	5500	450.375675916672	3.3556400614278577e-4	9.868637460301984e-5	0	0	0	0	3.591706957367268e-4	1.8708036168470633e-4	0	0	0	0
4	173	3394	1.0225032765857962	0.03392751255345708	9.647503982247784e-4	5500	725.671940088272	4.0656357411252117e-4	1.1320812566561869e-4	0	0	1	48	3.569866987038002e-4	1.683382341603914e-4	0	0	0	0
4	175	2555	1.0385674658552821	0.040455815524186874	0.0010513535854106196	5500	429.510732412338	3.848747363939831e-4	1.0765987049897808e-4	0	0	0	0	5.158580828064507e-4	2.4375358653601025e-4	0	0	0	0
4	178	1330	1.0166166606424405	0.04140186478405734	4.911516353212753e-4	5500	162.505508184433	4.0164442814399464e-4	1.1042750991427699e-4	0	0	2	200	3.3102273287962113e-4	1.8581035275404625e-4	0	0	1	246
4	183	5572	1.061788787176983	0.04301739596150756	0.003971552453107246	5500	2092.04977035522	0.001015812916600309	1.8640375502035727e-4	0	0	2	38	0.0015179042603524421	4.452062769253933e-4	0	0	1	22
4	187	3467	1.0159404366946696	0.03655528627321834	0.0016555125017027959	5500	882.653394937515	4.340729948171679e-4	1.2236276537571142e-4	0	0	0	0	7.332102990802714e-4	2.9187908148110625e-4	0	0	0	0
4	199	590	1.013256936089248	0.028471614067459884	0.0016858783678483022	5500	29.8389227390289	2.2038963193166065e-4	8.831786065293107e-5	0	0	0	0	1.2290366450784193e-4	1.0504388841898438e-4	0	0	0	0
5	17	1855	1.039982567065632	0.03921827438613705	0.0026691521143186827	5500	229.910876512527	4.6435013067406866e-4	1.319818787184504e-4	0	0	1	31	4.058934384280993e-4	2.0536817765628879e-4	0	0	0	0
5	39	2297	1.0218076535018517	0.035272361089349925	0.0031511320551170304	5500	430.102228164673	3.795341431425227e-4	1.1074834397823349e-4	0	0	1	107	2.7618068756710633e-4	1.495191552633952e-4	0	0	0	0
5	57	2839	1.0204669156007566	0.0313185949204829	0.004362639752499998	5500	627.523154973984	3.230073590385699e-4	1.017501262842968e-4	0	0	0	0	2.497921007625333e-4	1.2736818562946164e-4	0	0	0	0
5	61	6144	1.0131463288523126	0.03534812139012769	8.696529591545496e-4	5500	2773.48525905609	2.979504392784104e-4	8.417768323128983e-5	0	0	0	0	7.721012280816553e-4	2.9552423945404863e-4	0	0	0	0
5	63	9107	1.0319726247070014	0.037821487685709684	5.324354804679849e-4	5500	7740.40786123276	7.813382925300991e-4	1.5032324884356235e-4	0	0	1	208	0.0010999966983646213	3.272635802057432e-4	0	0	0	0
5	71	4975	1.036623118125603	0.03893732429520383	0.0010288724794148723	5500	1829.75611567497	8.117899544625001e-4	1.6754636027320672e-4	0	0	1	48	9.20812444018914e-4	3.434350354670368e-4	0	0	0	0
5	72	4778	1.0277663141328819	0.0474880550347994	0.001649931165898724	5500	1512.13152527809	9.248293801202854e-4	1.6671841027919067e-4	0	0	1	35	9.66743878736464e-4	3.4984956711989543e-4	0	0	0	0
5	74	5883	1.017783968466146	0.06390447207640104	6.443794280901905e-4	5500	2749.99503397942	6.357947364400676e-4	1.345257101491288e-4	0	0	1	207	0.0016476684375933816	4.5714815811295046e-4	0	0	2	395
5	82	1648	1.0110853627160277	0.025029361484040256	0.003354573122412039	5500	207.079310417175	1.5479558750044074e-4	7.771174671907363e-5	0	0	0	0	1.5200557089518294e-4	1.0373506137701638e-4	0	0	0	0
5	85	4185	1.0268576689248714	0.032848209623958624	0.001033818224881965	5500	1295.99950146675	3.171593583504201e-4	9.440803136464075e-5	0	0	0	0	5.882625496794333e-4	2.2903386767223415e-4	0	0	0	0
5	102	4053	1.0330089868716656	0.03979743302953806	0.0015046755455096648	5500	1004.66727566719	8.458793822407798e-4	1.663075314239995e-4	0	0	1	59	8.967614881698604e-4	3.1861378771598416e-4	0	0	0	0
5	103	2414	1.014117308899373	0.03195261397116949	5.458296231080849e-4	5500	392.326531171799	4.365436598594249e-4	1.1679309903226587e-4	0	0	1	91	3.923615619623226e-4	1.992693665312726e-4	0	0	0	0
5	104	2606	1.030388872488768	0.038902743339735674	0.0012493417685514002	5500	469.933879852295	5.365000152596593e-4	1.316531111860609e-4	0	0	2	91	5.401706469317488e-4	2.445400951950467e-4	0	0	0	0
5	105	1085	1.0116177629423075	0.03981494011702464	7.811498318934976e-4	5500	92.918977022171	2.4802948834515845e-4	8.55928114085656e-5	0	0	1	56	3.503503157693887e-4	2.0188020866960195e-4	0	0	0	0
5	112	8017	1.0272652038265075	0.032325392087374935	3.4516666932119487e-4	5500	4898.46089673042	5.244516199576191e-4	1.189335663771869e-4	0	0	1	190	5.526136975726059e-4	1.968583498307091e-4	0	0	0	0
5	114	8757	1.0423643258436344	0.054882333506430056	0.00105356217030492	5500	5720.0428750515	0.0010394862641788418	1.8183046566477298e-4	0	0	1	161	0.0011250120082813698	3.516562084958893e-4	0	0	0	0
5	115	781	1.0184553954966193	0.024870491835115985	0.002004885402771028	5500	56.5141341686249	2.4902384891867187e-4	9.708570727186947e-5	0	0	0	0	1.0052443432612035e-4	8.128279539109836e-5	0	0	0	0
5	117	2807	1.0217658632133617	0.04082714782277809	8.363277286275362e-4	5500	500.668066263199	3.7595330536537616e-4	1.0660463182199869e-4	0	0	1	95	6.380859848140915e-4	2.7075297456041904e-4	0	0	1	183
5	119	3552	1.0632424444489506	0.0315594572307342	0.003826016265908995	5500	740.500489234924	2.383428751585011e-4	8.397681546317706e-5	0	0	0	0	2.8092310727415465e-4	1.4861682015332797e-4	0	0	0	0
5	127	5441	1.0345383312376153	0.034285683222050854	9.220377169738814e-4	5500	1829.21184968948	4.4834703830454555e-4	1.1333894677742475e-4	0	0	1	199	5.672689270931302e-4	2.3187834826251497e-4	0	0	0	0
5	133	1963	1.0389575480669246	0.045797071177266675	0.006783971263060783	5500	260.304127931595	4.782773821451755e-4	1.2964556096443182e-4	0	0	0	0	7.503305808487622e-4	3.3587961977192695e-4	0	0	0	0
5	135	2815	1.0105462489176698	0.03515065773764331	1.9696422476554693e-4	5500	498.981005907059	2.497119594250296e-4	8.241838294203856e-5	0	0	1	174	3.475594806870047e-4	1.7095052685826736e-4	0	0	0	0
5	144	3309	1.0171229420620294	0.027059111949339902	3.758391036298856e-4	5500	832.178729295731	2.3920175445531862e-4	8.09484546650832e-5	0	0	0	0	2.456484019966719e-4	1.256541433973977e-4	0	0	0	0
5	145	4014	1.0190509183257839	0.038159218158506536	9.903803039400566e-4	5500	1151.47601461411	9.329039461391547e-4	1.793636564230491e-4	0	0	2	80	8.778790195217987e-4	3.1568793504088217e-4	0	0	0	0
5	146	3621	1.0431831426891987	0.052700828390365655	0.002342464283561144	5500	959.687100410461	7.810380558361674e-4	1.5894989089734954e-4	0	0	2	323	0.001840997176436454	5.204102507624911e-4	0	0	1	186
5	152	5046	1.0241821287989652	0.029335637830286632	6.520648943276291e-4	5500	1911.75519728661	4.254286027486928e-4	1.1399641070961703e-4	0	0	0	0	4.610676593621014e-4	1.938880793380265e-4	0	0	0	0
5	162	4912	1.0429021798912512	0.04250919269675022	5.302354005088325e-4	5500	1868.75168442726	8.793752859667975e-4	1.64577624369889e-4	0	0	2	266	7.555989525227213e-4	2.7330872039855786e-4	0	0	0	0
5	163	2641	1.0218210768271327	0.03690689063768616	5.626784493641912e-4	5500	466.632841348648	5.126940209144148e-4	1.2514043892971328e-4	0	0	2	221	4.237896201664577e-4	2.184690433088479e-4	0	0	0	0
5	166	2739	1.0128912559974768	0.030942539283209863	5.951545404616372e-4	5500	517.59836435318	3.8420851818036367e-4	1.095007618560455e-4	0	0	1	108	2.8331163189314036e-4	1.5068948461571813e-4	0	0	0	0
5	168	2900	1.0237329713578016	0.030967386764837696	0.0011230447838621628	5500	556.012857437134	3.149943383173718e-4	9.436030289792773e-5	0	0	1	50	2.93810290477455e-4	1.581241317331788e-4	0	0	0	0
5	171	5060	1.0169808635881956	0.034422674901442483	0.001293034547482652	5500	1824.59393167496	4.202116279071346e-4	1.0981743081402886e-4	0	0	0	0	8.948596957675876e-4	3.309961123248787e-4	0	0	0	0
5	177	1771	1.0275688814253132	0.04670176373318849	0.0016540425136625987	5500	227.583752393723	3.671070261591045e-4	1.1333970543700262e-4	0	0	0	0	5.71712619518075e-4	2.591249725068073e-4	0	0	0	0
5	191	3811	1.0310156165115125	0.032153728561333396	6.072231463757652e-4	5500	1016.75159430504	4.2319503167272284e-4	1.1805785392566026e-4	0	0	0	0	5.636573207180437e-4	2.4275627045183368e-4	0	0	0	0
5	198	1177	1.0113158098721993	0.03716471101313849	0.0012155888776027928	5500	114.4659678936	5.009192389589304e-4	1.3629642537140647e-4	0	0	1	14	3.5648389114045656e-4	2.0206483511859104e-4	0	0	0	0
6	28	1265	1.0383378052216556	0.02652519376768981	0.0010654720140693495	5500	131.856938838959	2.543825466570012e-4	9.020467043432402e-5	0	0	1	107	1.4184874973009395e-4	1.008699997707847e-4	0	0	0	0
6	35	932	1.0393375079009899	0.04386061690640635	0.0011278243932168956	5500	65.2912383079529	2.741576455697235e-4	1.0034257812708994e-4	0	0	0	0	4.0420352812010256e-4	2.4794214768916295e-4	0	0	0	0
6	54	3039	1.0200327518104673	0.03916395257896321	0.003477484435520111	5500	550.365332841873	3.2776458835880165e-4	1.0029823188810259e-4	0	0	0	0	3.469458473255249e-4	1.8750216088114625e-4	0	0	0	0
6	57	1751	1.0208966934052217	0.034825347967955105	0.0010458691266212925	5500	237.673904418945	1.486726993647568e-4	6.725929630453627e-5	0	0	0	0	3.1891367513056505e-4	1.9763434595549193e-4	0	0	0	0
6	58	2825	1.0223136484593276	0.031423506173880636	0.004427490816309278	5500	547.997656822205	3.8072464087373747e-4	1.1231670782728436e-4	0	0	0	0	3.3037025362053107e-4	1.5798819131882585e-4	0	0	0	0
6	63	2131	1.023240114953928	0.04249498266254548	0.0022997515808033755	5500	336.054919481277	5.140428970744828e-4	1.3282505770559168e-4	0	0	1	75	6.103766396632788e-4	2.686624341417987e-4	0	0	0	0
6	71	11613	1.0325582185339108	0.033678238720963705	0.0010067636973394853	5500	10759.8543293476	7.052769235845715e-4	1.4155425205194782e-4	0	0	1	59	9.992085219785885e-4	3.0953075853644186e-4	0	0	0	0
6	78	14714	1.0168618456763636	0.041702410254390115	2.308310369387923e-4	5500	20150.1664872169	7.871343382632547e-4	1.4583435208669084e-4	0	0	1	306	0.0017649795887938295	4.240928063855032e-4	0	0	1	436
6	80	11199	1.0237406284211934	0.04202060659831995	9.223620043950225e-4	5500	9862.91300868988	9.897807777923115e-4	1.731821470082691e-4	0	0	1	75	0.0012366755639898494	3.742352828382961e-4	0	0	0	0
6	81	6671	1.0350424545887615	0.035571075405994815	0.0016311835927594594	5500	3036.01097416878	9.153362716819171e-4	1.711162450308431e-4	0	0	2	247	9.550964508383048e-4	3.1690023682126096e-4	0	0	0	0
6	87	4364	1.0159053333291697	0.03482696983728056	8.006496841203331e-4	5500	1367.63749337196	7.376723166174473e-4	1.54943309124894e-4	0	0	1	72	5.16221506133635e-4	2.0785119437591375e-4	0	0	0	0
6	88	9895	1.0467754773467084	0.039674599409539726	0.0012535574297464157	5500	7577.22686839104	7.646942624579799e-4	1.6388293982416176e-4	0	0	0	0	0.001142736136750122	3.425780130518055e-4	0	0	0	0
6	90	572	1.0060702165110187	0.030749525600038557	3.979504771071235e-4	5500	25.502044916153	1.4751846472920937e-4	6.820663583901596e-5	0	0	1	79	8.204138425735527e-5	8.891934587236915e-5	0	0	0	0
6	94	4808	1.0210124238609941	0.041725876288484454	0.0020190299995310303	5500	1643.89826869965	6.245256624076645e-4	1.394940288668459e-4	0	0	0	0	9.805201768430573e-4	3.45190673855757e-4	0	0	0	0
6	97	3625	1.0364086940636066	0.03426501506795402	0.0010513944370003953	5500	890.702406644821	4.373277454687509e-4	1.1345827274284966e-4	0	0	1	49	4.428389216694452e-4	1.9322656240328002e-4	0	0	0	0
6	104	4304	1.0530912720604568	0.03487706736005495	0.0010473686880885847	5500	1199.49452829361	4.7599378689363995e-4	1.2402935923682066e-4	0	0	1	42	5.567457069800174e-4	2.20223848726735e-4	0	0	0	0
6	106	2404	1.0201021288007774	0.041403568982229244	0.0010005591565136027	5500	372.885386943817	3.661773795503294e-4	1.0751352629587343e-4	0	0	1	31	7.600120583173633e-4	3.049971073250198e-4	0	0	0	0
6	108	854	1.021267855873512	0.04570971162390908	0.0010488226463170435	5500	69.1601741313934	2.714580541841736e-4	9.572554382065312e-5	0	0	1	45	6.708033350605204e-4	2.8809279834999933e-4	0	0	1	60
6	112	2589	1.0441322706880891	0.03899611770551484	0.001029294522973001	5500	419.391112327576	3.838362196939728e-4	1.0830338343247449e-4	0	0	1	127	7.308361289850257e-4	3.1442130067878363e-4	0	0	0	0
6	113	3221	1.0244821643040871	0.037478191225298926	0.0013704185559505757	5500	810.241976261139	5.784795445536722e-4	1.3522110264998068e-4	0	0	2	156	9.396965832153479e-4	3.3424825785234304e-4	0	0	0	0
6	115	6861	1.0263606522961368	0.03960857766402329	7.841140895410325e-4	5500	3728.50166273117	4.892252709406046e-4	1.1735913420889467e-4	0	0	0	0	7.352757786921529e-4	2.8318911407280273e-4	0	0	0	0
6	116	4263	1.0239809683301337	0.0405453553027985	4.6868650504595607e-4	5500	1343.49161553383	5.374457202416095e-4	1.309842287524473e-4	0	0	0	0	7.537359423493309e-4	2.8741427645208117e-4	0	0	0	0
6	122	2273	1.0572923484713588	0.0509151749348304	9.674529064176776e-4	5500	367.806304693222	4.1018214352143696e-4	1.1487320987112968e-4	0	0	1	33	0.0011266922456807465	4.004248295129425e-4	0	0	0	0
6	124	3937	1.049248131998998	0.03236794160832166	0.0018822271010014047	5500	975.449192762375	4.074194578706408e-4	1.1289617158334704e-4	0	0	1	22	4.422218527591308e-4	2.0550776120899198e-4	0	0	0	0
6	144	5374	1.0342663573651985	0.037057324847679235	0.001808920494482096	5500	2272.27800655365	6.687867857357502e-4	1.44751004663848e-4	0	0	1	43	8.539028524171643e-4	2.908864172564678e-4	0	0	0	0
6	146	1512	1.0260559279694088	0.03601008629179225	0.0011601922460384726	5500	143.299984693527	3.0572273626565654e-4	9.98837970260475e-5	0	0	0	0	4.915867719931557e-4	2.492307787974426e-4	0	0	0	0
6	149	5174	1.0395331763230113	0.04174647568180816	0.002113897479942249	5500	1929.65826964378	5.75246095760119e-4	1.3289046763618104e-4	0	0	1	36	0.0011771756718231357	3.840101473987848e-4	0	0	0	0
6	167	2116	1.0223610263767098	0.03312183561422895	0.0011558295062821856	5500	268.582903623581	4.69579545524528e-4	1.2959253812077376e-4	0	0	1	21	2.807318110595536e-4	1.6848262206897578e-4	0	0	0	0
6	169	6315	1.0157487871163497	0.03918638664115971	0.0015233598435229955	5500	2883.43018960953	4.835099960822361e-4	1.23199218246531e-4	0	0	0	0	8.319410066499109e-4	3.0247132276811796e-4	0	0	0	0
6	173	3304	1.0129662739012886	0.029516707139158133	7.044301949886187e-4	5500	839.077708959579	2.506297493927502e-4	8.087026036204836e-5	0	0	0	0	3.52604942001228e-4	1.6990513291999032e-4	0	0	0	0
6	175	1708	1.0208826460785307	0.029475444375117583	6.988158884287294e-4	5500	204.562081575394	3.831042553922112e-4	1.130471458538278e-4	0	0	0	0	2.1441100462691652e-4	1.3040975980688205e-4	0	0	0	0
6	177	4500	1.0328658489053018	0.05128740874031968	0.0011038654056965119	5500	1373.00035667419	5.491158561164222e-4	1.3149451761060557e-4	0	0	0	0	0.0015250788510811466	4.429143367393992e-4	0	0	0	0
7	5	3134	1.049695233113842	0.053162058250077866	0.0024688025152718976	5500	704.669403791428	0.0010974853087607395	1.8519997778626256e-4	0	0	1	47	9.709319952638054e-4	3.402085171306163e-4	0	0	0	0
7	6	1559	1.0136486841683023	0.03132293662356511	0.001093187608965256	5500	155.884548187256	4.684200941390705e-4	1.2670807387133074e-4	0	0	2	41	0.00024534178670811726	1.6782825121447096e-4	0	0	0	0
7	8	4554	1.0218386954561909	0.04260212786014313	0.0011758116109855915	5500	1602.53264546394	6.6582116016282e-4	1.498971289081284e-4	0	0	1	140	7.425255177571248e-4	2.920098992557139e-4	0	0	0	0
7	17	1436	1.0169039554896238	0.031823028397786425	7.580678207304982e-4	5500	136.272886276245	0.00029881371698678736	9.75610018412377e-5	0	0	2	118	1.590383861756539e-4	1.1934811859600579e-4	0	0	0	0
7	19	1003	1.025381967991775	0.025953120563453943	7.727662528367476e-4	5500	84.7878906726837	1.7911003455550344e-4	7.489640505617897e-5	0	0	1	53	1.4748145974923844e-4	1.120512555156331e-4	0	0	0	0
7	37	3309	1.0418909050532954	0.04300586091507208	0.0018068033041491653	5500	701.237544536591	5.489252458239479e-4	1.3576884286590473e-4	0	0	1	36	0.0010906072296652427	3.832863294118133e-4	0	0	0	0
7	40	4503	1.0249691589201515	0.04091964308969912	0.0018894512558519832	5500	1421.7581512928	5.337059791382385e-4	1.259671789673163e-4	0	0	0	0	8.764711753425609e-4	3.337691004921427e-4	0	0	0	0
7	41	3039	1.0265388254158119	0.05032852642123387	0.0011494149192518247	5500	553.636672496796	6.48420181092423e-4	1.5040896717726077e-4	0	0	1	64	0.001005241003927599	3.7639658557180093e-4	0	0	0	0
7	66	1040	1.012426951094515	0.023783591172305912	0.0012755615206818437	5500	96.0559284687042	1.425102409916726e-4	7.198038894654309e-5	0	0	0	0	1.2051183710216078e-4	8.827993364259395e-5	0	0	0	0
7	67	7775	1.0460495923600373	0.03616213909436397	0.0015005174761321995	5500	4228.03891468048	8.292171253136465e-4	1.6787344447452183e-4	0	0	2	248	9.055865905470003e-4	2.951084965121378e-4	0	0	0	0
7	68	2942	1.0260322512713909	0.04190733191321227	0.004413323107811039	5500	533.593208312988	0.00033308730112699035	1.1623085882870947e-4	0	0	0	0	3.64190992977244e-4	1.734095896095307e-4	0	0	0	0
7	81	3497	1.025536807232979	0.038751864301613606	8.318037701329447e-4	5500	920.05985045433	4.1861089518176826e-4	1.1411699248307176e-4	0	0	1	66	7.004471293315173e-4	2.8357929494072934e-4	0	0	0	0
7	83	2703	1.0488694633121975	0.052005878437719956	8.444134459806765e-4	5500	480.505159854889	5.052321890924896e-4	1.245618218390444e-4	0	0	0	0	0.0013086338775450616	4.151512715502584e-4	0	0	1	79
