pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	11	51	5428	1.052267825287697	0.020031043909668027	0.0010931931540879415	5500	2041.56824612617	8.111182002452746e-5	1.7841060037265443e-5	0	0	1	18	2.0981356715224424e-4	8.460096162883296e-5	0	0	0	0	8.520873499663563e-5	5.019351157911165e-5	0	0	0	0
TG	META	11	52	3099	1.0519837531960112	0.019900807308049006	0.0015070991806678863	5500	538.599538087845	1.2835312529957372e-4	2.272838681215426e-5	0	0	1	23	2.398516490603574e-4	9.820889261427157e-5	0	0	0	0	1.0684833893894633e-4	6.616263538507068e-5	0	0	0	0
TG	META	11	53	7050	1.033323699161096	0.02388318808700518	3.881038798219153e-4	5500	2776.59867310524	8.569495704070722e-5	1.8274387488097576e-5	0	0	0	0	2.631605949476983e-4	8.851484317532939e-5	0	0	0	0	1.1400285867796782e-4	6.161087236069125e-5	0	0	0	0
TG	META	11	54	5142	1.0571608177839142	0.018272244490556193	0.002057600153201777	5500	1402.89168262482	1.0900207739336254e-4	2.0728158699547538e-5	0	0	0	0	2.490111002281891e-4	9.157186020358812e-5	0	0	0	0	9.144540508274193e-5	5.1170862144485875e-5	0	0	0	0
TG	META	11	56	1125	1.0126921634135684	0.01755372594342991	5.66635242748506e-4	5500	92.2390768527985	1.9173366932976947e-5	9.141219210195864e-6	0	0	0	0	4.836368456547073e-5	3.458886881456236e-5	0	0	0	0	2.0687334411839424e-5	2.1341439445881723e-5	0	0	0	0
TG	META	11	57	4936	1.102036555348954	0.02157766174486737	0.0039054954004258528	5500	1156.43419837952	8.062632944952137e-5	1.8645732446490617e-5	0	1	1	8	2.948446002734751e-4	1.0370253141614601e-4	0	0	0	0	7.102578149759379e-5	4.6421909470611995e-5	0	0	0	0
TG	META	11	65	4619	1.0349107486482498	0.021198095923748425	0.004609073522600749	5500	1129.78923177719	8.040108918634812e-5	1.8364909773168864e-5	1	1	1	1	2.604225108639309e-4	9.419867825765721e-5	0	0	0	0	1.4086540670728764e-4	7.855079234144827e-5	0	0	0	0
TG	META	11	70	9149	1.0787748525628518	0.022070739679959275	0.0019167801298389583	5500	5073.93693733215	1.0817736645814426e-4	2.1625203431909736e-5	0	1	1	32	4.4312473771698394e-4	1.3160592169237295e-4	0	0	0	0	2.8363523197923255e-4	1.1258225035171531e-4	0	0	0	0
TG	META	11	75	3978	1.0331568546795806	0.019701994695816905	0.004795851924297471	5500	802.152430534363	1.2840149332789456e-4	2.5275943632719707e-5	1	3	2	4	2.692511123284414e-4	9.71012002250648e-5	0	0	0	0	8.660127750532442e-5	6.632846680239591e-5	0	0	0	0
TG	META	11	76	4753	1.16417012564243	0.04844902787019093	0.0166768570315868	5500	1301.2448246479	0.0012058694318066796	6.836071916393756e-5	0	1	2	23	8.743122258593363e-4	1.9587040534378407e-4	0	0	1	13	0.0010224719337458407	2.5375601693264013e-4	0	1	1	2
TG	META	11	77	4988	1.0539135346729098	0.022382394439147572	0.0013552105238938726	5500	1282.26437544823	8.547951381150873e-5	1.854788396470736e-5	0	0	1	14	2.946459242085313e-4	1.0725391699219062e-4	0	0	0	0	5.957356308352677e-5	4.136520667700192e-5	0	0	0	0
TG	META	11	78	5300	1.0743114487079495	0.023745756306260243	0.013214057313705238	5500	1430.76671171188	3.0690926875699925e-4	3.551660948686622e-5	0	2	2	7	4.299973006747827e-4	1.2977448542867684e-4	0	1	0	0	1.281047710517369e-4	7.359726136442458e-5	0	0	0	0
TG	META	11	79	11517	1.0959962100337608	0.030697094530397713	0.006472677817649744	5500	6781.5691614151	3.5196226613015e-4	3.848941777356102e-5	0	2	3	75	6.549183330978512e-4	1.5196454865200928e-4	0	0	0	0	4.2728567986792635e-4	1.428586225911424e-4	0	0	0	0
TG	META	11	80	7548	1.0580715756861436	0.025160325248607826	0.006530331115008616	5500	3147.9328212738	2.1745104232510681e-4	2.8828084043784674e-5	1	1	3	36	4.78178557015506e-4	1.3521353062141537e-4	0	0	0	0	1.315697482024961e-4	6.955450438806242e-5	0	0	0	0
TG	META	11	81	4471	1.0694269729327852	0.021194744805739393	0.0022482194199713395	5500	1154.57067036629	1.0196319495132495e-4	2.072941129129964e-5	0	0	1	6	2.206572082062595e-4	8.047147132902844e-5	0	0	0	0	1.0197147872067754e-4	6.899859002144912e-5	0	0	0	0
TG	META	11	83	3688	1.0539735447808314	0.020236634598337393	9.817000299846002e-4	5500	794.540122747421	8.078737972956519e-5	1.8986885557791235e-5	0	0	0	0	2.565248241033172e-4	9.928270887739658e-5	0	0	0	0	1.3279555566050394e-4	8.124148908231015e-5	0	0	0	0
TG	META	11	89	909	1.0134364133852922	0.016698271971905432	4.118338985634197e-4	5500	71.7383668422699	2.12120065257516e-5	8.726412618667426e-6	0	0	1	22	4.41207366072655e-5	3.4220008864006366e-5	0	0	0	0	2.821285967055502e-5	3.309007246756845e-5	0	0	0	0
TG	META	11	90	11510	1.0587003769598229	0.024522807842569362	6.373286799580798e-4	5500	8012.73747730255	1.6451344120216657e-4	2.608693351739037e-5	0	0	2	138	4.917735203987287e-4	1.2944421059102483e-4	0	0	0	0	2.1476861247046462e-4	9.29740742504064e-5	0	0	0	0
TG	META	11	104	10505	1.1208700551076471	0.024632823490293245	0.0018021815802778272	5500	6423.94151568413	1.0930440825597454e-4	2.14951829684885e-5	0	0	1	13	7.334028994800454e-4	1.8858120041600413e-4	0	0	0	0	3.471994342611664e-4	1.3336522544119773e-4	0	0	0	0
