pheno	pid	chromosome	block	UKBB_nCS	GLGC_nCS	UKBB_in_GLGC	GLGC_in_UKBB
TC	EUR	17	116	0	0	0	0
TC	EUR	17	117	0	0	0	0
TC	EUR	17	118	0	2	0	0
TC	EUR	17	121	0	1	0	0
TC	EUR	17	123	0	0	0	0
TC	EUR	17	125	1	3	1	1
TC	EUR	17	128	0	0	0	0
TC	EUR	17	130	0	0	0	0
TC	EUR	17	133	0	1	0	0
TC	EUR	17	134	0	2	0	0
TC	EUR	18	8	0	1	0	0
TC	EUR	18	9	1	2	1	1
TC	EUR	18	31	0	1	0	0
TC	EUR	18	35	0	0	0	0
TC	EUR	18	39	1	2	0	0
TC	EUR	18	41	1	0	0	0
TC	EUR	18	42	0	0	0	0
TC	EUR	18	52	0	0	0	0
TC	EUR	18	61	0	1	0	0
TC	EUR	18	68	0	0	0	0
TC	EUR	18	69	6	7	6	6
TC	EUR	18	74	0	0	0	0
TC	EUR	18	77	1	1	1	1
TC	EUR	18	78	0	1	0	0
TC	EUR	18	81	0	0	0	0
TC	EUR	18	85	0	0	0	0
TC	EUR	18	88	0	2	0	0
TC	EUR	18	119	0	0	0	0
TC	EUR	19	2	1	0	0	0
TC	EUR	19	5	0	0	0	0
TC	EUR	19	6	0	2	0	0
TC	EUR	19	12	1	1	1	1
TC	EUR	19	15	0	0	0	0
TC	EUR	19	16	0	1	0	0
TC	EUR	19	19	0	1	0	0
TC	EUR	19	20	0	2	0	0
TC	EUR	19	21	0	1	0	0
TC	EUR	19	22	0	1	0	0
TC	EUR	19	25	0	1	0	0
TC	EUR	19	30	0	0	0	0
TC	EUR	19	32	0	2	0	0
TC	EUR	19	33	1	2	1	1
TC	EUR	19	35	0	1	0	0
TC	EUR	19	36	0	3	0	0
TC	EUR	19	37	9	19	3	3
TC	EUR	19	38	7	14	5	5
TC	EUR	19	39	3	3	2	2
TC	EUR	19	42	0	1	0	0
TC	EUR	19	46	2	2	2	2
TC	EUR	19	49	1	4	1	1
TC	EUR	19	51	1	1	1	1
TC	EUR	19	52	0	3	0	0
TC	EUR	19	53	2	5	2	2
TC	EUR	19	54	1	1	1	1
TC	EUR	19	63	1	4	0	0
TC	EUR	19	64	0	2	0	0
TC	EUR	19	65	0	1	0	0
TC	EUR	19	67	0	2	0	0
TC	EUR	19	70	0	1	0	0
TC	EUR	19	71	2	1	1	1
TC	EUR	19	72	1	2	1	1
TC	EUR	19	73	1	2	0	0
TC	EUR	19	74	8	8	4	4
TC	EUR	19	75	8	20	5	5
TC	EUR	19	76	9	14	8	8
TC	EUR	19	77	2	3	1	1
TC	EUR	19	79	1	1	1	1
TC	EUR	19	80	2	5	1	1
TC	EUR	19	81	2	6	2	2
TC	EUR	19	89	1	0	0	0
TC	EUR	19	90	0	0	0	0
TC	EUR	19	98	2	3	1	1
TC	EUR	19	103	0	1	0	0
TC	EUR	19	104	0	1	0	0
TC	EUR	19	107	1	1	0	0
TC	EUR	19	110	0	2	0	0
TC	EUR	19	111	1	3	1	1
TC	EUR	20	2	0	1	0	0
TC	EUR	20	10	0	1	0	0
TC	EUR	20	12	0	0	0	0
TC	EUR	20	18	1	2	1	1
TC	EUR	20	19	0	1	0	0
TC	EUR	20	40	1	1	1	1
TC	EUR	20	48	2	4	1	1
TC	EUR	20	55	0	1	0	0
TC	EUR	20	59	1	1	1	1
TC	EUR	20	60	0	1	0	0
TC	EUR	20	63	0	2	0	0
TC	EUR	20	64	3	4	3	3
TC	EUR	20	65	1	3	1	1
TC	EUR	20	66	0	0	0	0
TC	EUR	20	67	0	0	0	0
TC	EUR	20	68	1	1	1	1
TC	EUR	20	69	1	1	1	1
TC	EUR	20	70	0	1	0	0
TC	EUR	20	71	0	1	0	0
TC	EUR	20	77	1	1	1	1
TC	EUR	20	78	0	0	0	0
TC	EUR	20	86	0	1	0	0
TC	EUR	20	87	0	1	0	0
TC	EUR	20	89	0	0	0	0
TC	EUR	20	112	0	0	0	0
TC	EUR	20	115	1	2	1	1
TC	EUR	21	3	1	0	0	0
TC	EUR	21	5	0	1	0	0
TC	EUR	21	30	0	0	0	0
TC	EUR	21	33	0	1	0	0
TC	EUR	21	37	0	0	0	0
TC	EUR	21	41	1	0	0	0
TC	EUR	21	48	4	3	1	1
TC	EUR	21	53	0	1	0	0
TC	EUR	21	64	0	1	0	0
TC	EUR	22	1	0	1	0	0
TC	EUR	22	5	0	2	0	0
TC	EUR	22	9	0	0	0	0
TC	EUR	22	13	1	1	1	1
TC	EUR	22	29	0	0	0	0
TC	EUR	22	30	0	3	0	0
TC	EUR	22	36	1	1	1	1
TC	EUR	22	37	0	2	0	0
TC	EUR	22	40	0	0	0	0
TC	EUR	22	43	0	1	0	0
TC	EUR	22	45	0	0	0	0
TC	EUR	22	46	1	1	1	1
TC	EUR	22	47	0	0	0	0
TC	EUR	22	49	1	1	1	1
TC	EUR	22	54	0	1	0	0
TC	EUR	22	55	0	1	0	0
TC	EUR	22	56	0	1	0	0
TC	EUR	22	57	0	2	0	0
TC	EUR	22	69	0	1	0	0
TC	EUR	22	70	0	2	0	0
