pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
HDL	META	1	221	1148	5	14.6907081604004	0	2	2	5	0	2	1	3	0	0	0	0	0	1	1	2
HDL	META	1	224	705	5	8.28825235366821	0	1	1	18	0	1	1	18	0	0	0	0	0	1	0	0
HDL	META	1	228	619	5	5.41833353042603	0	0	1	31	0	0	1	31	0	0	0	0	0	0	0	0
HDL	META	1	233	1490	5	34.8143267631531	0	2	2	11	0	2	2	11	0	1	1	4	0	1	1	7
HDL	META	1	234	1690	5	33.800080537796	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
HDL	META	1	235	914	5	6.42874383926392	0	0	1	12	0	0	1	12	0	0	0	0	0	0	0	0
HDL	META	1	238	2169	5	67.2785224914551	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
HDL	META	1	239	614	5	5.04896116256714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	240	2244	5	75.3654742240906	0	0	1	3	0	0	1	3	0	0	1	3	0	0	1	3
HDL	META	1	242	396	5	1.24833607673645	1	2	3	5	1	2	2	3	1	2	3	4	1	1	2	3
HDL	META	1	243	680	5	6.67408180236816	1	3	4	10	1	3	4	10	2	3	2	3	1	3	3	6
HDL	META	1	244	1445	5	20.9846863746643	0	0	1	25	0	0	1	25	0	0	0	0	0	0	0	0
HDL	META	1	252	513	5	7.21318960189819	0	2	4	14	0	2	4	14	0	1	1	2	0	2	3	11
HDL	META	1	253	156	5	0.691664695739746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	254	755	5	5.54136919975281	0	0	2	32	0	0	2	32	0	0	1	5	0	0	0	0
HDL	META	1	255	593	5	3.8799569606781	0	1	1	9	0	1	1	9	0	1	0	0	0	0	1	9
HDL	META	1	257	738	5	3.66646575927734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	1	264	581	5	4.18982863426208	0	0	1	10	0	0	1	10	0	0	0	0	0	0	1	10
HDL	META	1	275	331	5	1.13763022422791	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HDL	META	2	1	320	5	1.3002941608429	0	0	1	14	0	0	1	14	0	0	0	0	0	0	0	0
HDL	META	2	2	2003	5	71.4473292827606	0	0	1	27	0	0	1	27	0	0	0	0	0	0	1	27
HDL	META	2	3	681	5	3.79392290115356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	4	564	5	3.44694042205811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	6	635	5	3.33609080314636	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1
HDL	META	2	13	1528	5	34.7205035686493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	28	221	5	1.47685766220093	0	0	1	13	0	0	1	13	0	0	0	0	0	0	1	13
HDL	META	2	40	1701	5	44.7808961868286	0	1	1	4	0	1	1	4	0	0	0	0	0	1	0	0
HDL	META	2	41	756	5	4.42636919021606	0	1	2	16	0	1	2	16	0	1	1	2	0	0	0	0
HDL	META	2	44	524	5	3.23349189758301	2	4	4	14	1	3	3	13	1	1	1	1	1	4	4	14
HDL	META	2	45	1205	5	20.0051071643829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	46	661	5	5.65574431419373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	47	1550	5	39.7632393836975	0	0	1	24	0	0	1	24	0	0	0	0	0	0	0	0
HDL	META	2	48	771	5	13.6286120414734	0	2	2	45	0	2	2	45	0	1	0	0	0	0	0	0
HDL	META	2	49	953	5	13.0452125072479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	50	918	5	8.76748061180115	0	0	1	36	0	0	1	36	0	0	0	0	0	0	0	0
HDL	META	2	51	1128	5	18.8434522151947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	53	809	5	9.27139163017273	0	0	1	15	0	0	1	15	0	0	0	0	0	0	0	0
HDL	META	2	55	2035	5	79.9685881137848	0	2	2	24	0	2	2	24	0	1	0	0	0	1	1	3
HDL	META	2	60	1200	5	18.8317842483521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	62	636	5	5.76171278953552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	63	895	5	9.69988894462585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	66	2406	5	133.093543767929	0	1	1	10	0	1	1	10	0	0	0	0	0	1	1	10
HDL	META	2	67	2916	5	219.862614631653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	68	478	5	2.44987201690674	0	1	1	2	0	1	1	2	0	0	0	0	0	0	0	0
HDL	META	2	69	1485	5	31.5497133731842	0	0	1	49	0	0	1	49	0	0	0	0	0	0	1	49
HDL	META	2	79	1052	5	10.6047511100769	1	2	2	4	1	2	2	4	0	0	1	3	0	0	0	0
HDL	META	2	80	2903	5	210.737957000732	0	0	2	38	0	0	1	18	0	0	0	0	0	0	1	20
HDL	META	2	84	3888	5	493.007716417313	0	1	2	22	0	1	2	22	0	0	0	0	0	0	0	0
HDL	META	2	85	3630	5	389.571357250214	0	0	2	11	0	0	2	11	0	0	1	5	0	0	1	5
HDL	META	2	86	1377	5	21.7232043743134	0	0	1	11	0	0	1	11	0	0	0	0	0	0	0	0
HDL	META	2	87	474	5	4.06369781494141	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDL	META	2	88	3706	5	438.88321185112	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
HDL	META	2	89	753	5	6.86308169364929	0	0	1	3	0	0	1	3	0	0	1	3	0	0	1	3
HDL	META	2	90	828	5	11.0473146438599	0	0	1	9	0	0	1	9	0	0	1	9	0	0	1	9
HDL	META	2	97	1323	5	23.9818699359894	0	0	1	16	0	0	1	16	0	0	0	0	0	0	0	0
HDL	META	2	99	674	5	7.57676601409912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	100	703	5	9.95853137969971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	115	1653	5	51.9597361087799	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
HDL	META	2	117	847	5	7.01023387908936	0	0	1	8	0	0	1	8	0	0	0	0	0	0	1	8
HDL	META	2	122	641	5	5.10082912445068	0	0	2	34	0	0	2	34	0	0	0	0	0	0	1	29
HDL	META	2	124	1049	5	22.3932611942291	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HDL	META	2	125	1040	5	14.211400270462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	128	1591	5	46.9641916751862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	130	269	5	2.82714653015137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	131	61	5	0.722700119018555	0	1	2	10	0	1	2	10	0	0	0	0	0	1	1	2
HDL	META	2	132	193	5	1.46798920631409	0	0	1	12	0	0	1	12	0	0	0	0	0	0	1	12
HDL	META	2	138	1555	5	44.6577019691467	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDL	META	2	146	1437	5	27.3868045806885	1	1	2	6	1	1	2	6	0	0	0	0	0	0	0	0
HDL	META	2	147	2754	5	177.845532894135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	151	970	5	6.53526425361633	0	0	1	11	0	0	1	11	0	0	0	0	0	0	1	11
HDL	META	2	153	1244	5	13.3377149105072	0	0	1	10	0	0	1	10	0	0	0	0	0	0	0	0
HDL	META	2	154	773	5	10.0630695819855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	159	2475	5	129.691806316376	0	0	1	9	0	0	1	9	0	0	0	0	0	0	1	9
HDL	META	2	163	44	5	0.958091497421265	0	0	1	5	0	0	1	5	0	0	0	0	0	0	1	5
HDL	META	2	164	314	5	1.94761395454407	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0
HDL	META	2	166	2306	5	154.323110103607	0	2	3	14	0	2	3	14	0	0	0	0	0	0	3	14
HDL	META	2	168	1027	10	31.0856437683105	2	4	4	20	2	4	4	20	1	4	3	4	0	0	0	0
HDL	META	2	171	1767	5	50.8791916370392	0	0	1	32	0	0	1	32	0	0	0	0	0	0	0	0
HDL	META	2	175	73	5	0.313121557235718	0	0	1	6	0	0	1	6	0	0	0	0	0	0	0	0
HDL	META	2	176	1641	5	24.0960741043091	0	0	1	20	0	0	1	20	0	0	0	0	0	0	0	0
HDL	META	2	177	1561	5	39.4849510192871	0	1	2	11	0	1	2	11	0	0	0	0	0	1	1	3
HDL	META	2	180	1004	5	10.6865067481995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	181	1356	5	23.4047541618347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	183	541	5	3.44205117225647	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HDL	META	2	184	2078	5	120.458214998245	0	2	1	7	0	2	1	7	0	0	0	0	0	0	1	7
HDL	META	2	185	637	5	2.66707444190979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	186	1690	5	46.7487978935242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	191	369	5	2.15892839431763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	195	2301	5	93.8054721355438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	2	197	1264	5	19.7202270030975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
