pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	2	53	3137	878.697596549988	0	0	0	0
HDL	UKBB	AFR	2	55	11051	2285.7322781086	0	0	0	0
HDL	UKBB	AFR	2	60	4307	1279.7349896431	0	0	0	0
HDL	UKBB	AFR	2	62	2508	686.065388917923	0	0	0	0
HDL	UKBB	AFR	2	63	4478	1181.46776485443	0	0	0	0
HDL	UKBB	AFR	2	66	10542	2910.02296113968	0	0	0	0
HDL	UKBB	AFR	2	67	9577	2097.49544501305	0	0	0	0
HDL	UKBB	AFR	2	68	1655	349.472827196121	0	0	0	0
HDL	UKBB	AFR	2	69	5641	2317.44628882408	0	0	0	0
HDL	UKBB	AFR	2	79	6471	2149.82299995422	0	0	0	0
HDL	UKBB	AFR	2	80	10936	2403.13622522354	0	1	0	0
HDL	UKBB	AFR	2	84	14552	2493.31814479828	0	0	0	0
HDL	UKBB	AFR	2	85	13936	1818.17816066742	0	0	0	0
HDL	UKBB	AFR	2	86	5711	857.166584253311	0	0	0	0
HDL	UKBB	AFR	2	87	2034	414.705694675446	0	0	0	0
HDL	UKBB	AFR	2	88	16811	3339.35316300392	0	0	0	0
HDL	UKBB	AFR	2	89	4311	1611.35132408142	0	0	0	0
HDL	UKBB	AFR	2	90	3602	1120.76090145111	0	0	0	0
HDL	UKBB	AFR	2	97	6439	616.817395210266	0	0	0	0
HDL	UKBB	AFR	2	99	3759	992.916004657745	0	0	0	0
HDL	UKBB	AFR	2	100	5063	1013.06515216827	0	0	0	0
HDL	UKBB	AFR	2	115	8552	2813.72740602493	0	0	0	0
HDL	UKBB	AFR	2	117	4548	1601.01348185539	0	0	0	0
HDL	UKBB	AFR	2	122	3364	860.663640499115	0	0	0	0
HDL	UKBB	AFR	2	124	6376	893.930280923843	0	0	0	0
HDL	UKBB	AFR	2	125	5236	1476.03208613396	0	0	0	0
HDL	UKBB	AFR	2	128	9003	2472.61817121506	0	0	0	0
HDL	UKBB	AFR	2	130	988	196.984325170517	0	0	0	0
HDL	UKBB	AFR	2	131	270	22.6534094810486	0	0	0	0
HDL	UKBB	AFR	2	132	996	208.971704483032	0	0	0	0
HDL	UKBB	AFR	2	138	7593	1190.37915682793	0	0	0	0
HDL	UKBB	AFR	2	146	7454	2867.44073104858	0	0	0	0
HDL	UKBB	AFR	2	147	12131	2915.4569811821	0	0	0	0
HDL	UKBB	AFR	2	151	4912	1005.8984131813	0	0	0	0
HDL	UKBB	AFR	2	153	7084	3095.0117855072	0	0	0	0
HDL	UKBB	AFR	2	154	3472	939.580522537231	0	0	0	0
HDL	UKBB	AFR	2	159	10318	2583.28506731987	0	0	0	0
HDL	UKBB	AFR	2	163	351	41.0026483535767	0	0	0	0
