pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TC	META	17	70	4020	1.078862956763353	0.023770150799795508	0.003722765001453054	5500	740.928334474564	9.724860209474925e-5	2.0895063566187327e-5	0	1	1	8	4.7784344311045906e-4	1.4768080828558166e-4	0	0	0	0	1.1740213495042823e-4	5.99281309358809e-5	0	0	0	0
TC	META	17	71	5465	1.0353861754709688	0.0239052646703906	9.486850757054564e-4	5500	1387.56031560898	1.5335783887359525e-4	2.3855469866975055e-5	0	0	2	109	3.66337769329744e-4	1.1665410503841507e-4	0	0	0	0	1.1208569717096204e-4	5.760715837437027e-5	0	0	0	0
TC	META	17	73	9946	1.0394775777828553	0.025895082409096288	0.0029998148851565374	5500	5361.80353045464	2.226994369620902e-4	3.159334088818421e-5	0	0	1	4	6.709382381391701e-4	1.6486527600750845e-4	0	0	0	0	1.4743783754209882e-4	6.321077656947679e-5	0	0	0	0
TC	META	17	74	10614	1.108133751249704	0.025271486275426323	0.0043338160061954486	5500	6700.55881094933	1.8720584325497127e-4	2.7837502575654956e-5	0	1	1	14	6.37933219393273e-4	1.657944181387624e-4	0	0	0	0	2.550299254018872e-4	8.502799234518924e-5	0	0	1	31
TC	META	17	75	8045	1.0814177796299695	0.038438141485213545	0.0020644937530530164	5500	3131.30747294426	4.121958046192796e-4	3.9672417284424925e-5	0	0	1	21	9.381371990860259e-4	1.997101659530005e-4	0	0	1	51	5.532872908399466e-4	1.3138887363705262e-4	0	0	1	53
TC	META	17	76	4021	1.032266667180875	0.017234029138559058	6.210262874559247e-4	5500	771.054196596146	6.0804096481275825e-5	1.6125401902497013e-5	0	0	0	0	1.8057255394169643e-4	7.233279477942706e-5	0	0	0	0	6.991544516124682e-5	4.544970565323014e-5	0	0	0	0
TC	META	17	78	1394	1.01618306574188	0.02755437414660553	0.002512530296170843	5500	122.20653295517	2.604166998002945e-5	9.979660839108652e-6	0	0	0	0	2.3234252248879007e-4	1.1349312576107352e-4	0	0	0	0	5.2396002413046906e-5	4.070577981566655e-5	0	0	0	0
TC	META	17	80	4352	1.1208043803172825	0.01766916518213857	9.307855595961339e-4	5500	1139.74394726753	5.908955552259943e-5	1.4932129396652339e-5	0	0	1	22	2.1760627813896806e-4	8.715015777897599e-5	0	0	0	0	5.17523801293663e-5	3.123736370038743e-5	0	0	0	0
TC	META	17	85	6646	1.036832774686976	0.021520466821460676	0.004338579292097868	5500	2546.31158447266	7.637527363078668e-5	1.7881581432063324e-5	0	0	1	9	3.724595089417264e-4	1.1867476249800916e-4	0	0	0	0	1.1930134729688491e-4	5.7136709902771784e-5	0	0	0	0
TC	META	17	87	2894	1.0798304310613307	0.02694119647802899	0.0010502408087174116	5500	485.552077293396	7.918614424706404e-5	1.7970417447064196e-5	0	0	0	0	2.473949473839641e-4	9.847081638751263e-5	0	0	0	0	1.6015057648653236e-4	7.618103276567167e-5	0	0	0	0
TC	META	17	90	10028	1.0319468693904292	0.01911887402904307	7.872494762740849e-4	5500	5477.21294260025	1.2150055495344907e-4	2.1347556507554632e-5	0	0	2	67	4.954707885575361e-4	1.256536636334949e-4	0	0	0	0	2.0230541385495108e-4	7.698768135959745e-5	0	0	0	0
TC	META	17	94	5303	1.074771972775401	0.02151680535721196	0.0035170856745866193	5500	1321.51229023933	8.15311257686547e-5	1.804910901332615e-5	0	1	0	0	2.713658900695294e-4	9.50494014143925e-5	0	0	0	0	7.880996956400193e-5	4.364384020090153e-5	0	0	0	0
TC	META	17	95	3456	1.0153201919929353	0.016136063768402115	0.0031863468638369226	5500	682.301185131073	3.8698218314562745e-5	1.1185769601204512e-5	0	1	1	2	1.1754928943253631e-4	5.3602873269959755e-5	0	0	0	0	4.2365501055838874e-5	2.8553985498613307e-5	0	0	0	0
TC	META	17	97	6799	1.0390156522033451	0.020610594292388533	0.0052198144823289985	5500	2669.94618988037	2.298842053614552e-4	2.9552001315050558e-5	0	0	1	3	4.980355244993453e-4	1.444412306259564e-4	0	0	0	0	1.4791220758445724e-4	6.437331932761151e-5	0	0	0	0
TC	META	17	98	3543	1.0758082111199956	0.016266172905461996	9.119154908811679e-4	5500	628.005179643631	1.1107362019947e-4	2.0270016059153133e-5	0	0	1	17	1.930977977260192e-4	8.098230419266759e-5	0	0	0	0	3.7917526961887486e-5	2.6641609335723464e-5	0	0	0	0
TC	META	17	100	4461	1.0495082598952954	0.02047893142459519	0.0012335776811279648	5500	955.492079019547	1.4074790237463165e-4	2.437796546900519e-5	0	0	1	26	2.681560908249867e-4	1.0256078231363471e-4	0	0	0	0	1.0345180665408392e-4	5.12353985716412e-5	0	0	1	81
TC	META	17	101	3144	1.0547372034585616	0.029379721631911288	0.007336700015909198	5500	608.824667692184	1.4734468776100203e-4	2.903181049819969e-5	1	1	2	18	3.9390012921120085e-4	1.32491976536112e-4	0	0	0	0	8.32582233653545e-5	4.531193576702455e-5	0	0	0	0
TC	META	17	102	2610	1.1920438359397776	0.04279115523747377	0.022838680618919555	5500	381.67916059494	0.0010454838429227392	1.2204442774277676e-4	2	2	3	59	0.0011513421417265893	2.5008944474206587e-4	0	2	2	21	5.783969053842346e-4	1.3178355551744716e-4	0	0	1	9
TC	META	17	103	2586	1.0713996420318022	0.02122029256583822	0.005961288157983488	5500	362.814399003983	1.4284052967574216e-4	2.416291400229893e-5	0	1	2	20	1.476797243001137e-4	6.710608802524104e-5	0	0	0	0	7.857816087122181e-5	4.777832261948208e-5	0	0	0	0
TC	META	17	104	389	1.034162422315459	0.014825656745587439	0.001547544462522441	5500	15.1765053272247	4.9063873494758927e-5	1.312221248704455e-5	0	0	1	8	3.122540091707153e-5	3.0361561285447106e-5	0	0	0	0	7.462578582108398e-6	1.1096381034083294e-5	0	0	0	0
TC	META	17	105	4311	1.0848263760176104	0.021453109344508815	0.0014690652178265162	5500	1046.75757908821	6.86134001328666e-5	1.6721402673768608e-5	0	1	0	0	2.6150974929789857e-4	9.81875415893687e-5	0	0	0	0	1.4724857786311155e-4	7.217386561229232e-5	0	0	0	0
TC	META	17	109	1053	1.0225618498944051	0.01791105957953064	4.7639581840512596e-4	5500	83.9505617618561	2.938612146846368e-5	1.0708984803699777e-5	0	0	1	23	6.204521238530587e-5	4.516226997969549e-5	0	0	0	0	1.182954157966886e-5	1.1690700445575466e-5	0	0	0	0
TC	META	17	116	2406	1.0397619243632914	0.021378778164679046	8.679232858099641e-4	5500	336.40584897995	4.6696580463089285e-5	1.318756433345728e-5	0	0	0	0	1.5916860959399893e-4	7.023675619551893e-5	0	0	0	0	1.3873130759079052e-4	7.739286771466881e-5	0	0	0	0
TC	META	17	117	5601	1.0794288227292446	0.01750376667342283	6.357310100136665e-4	5500	1489.04331254959	8.601134245740865e-5	2.0923483234644702e-5	0	0	0	0	2.0625422603166396e-4	7.42382462430979e-5	0	0	0	0	8.186929332544393e-5	4.458274072041321e-5	0	0	0	0
TC	META	17	118	4810	1.0745907677878497	0.023843132542544117	0.0018731172918712866	5500	1180.62366127968	1.410196542374678e-4	2.307218443947708e-5	0	0	2	42	3.4860281620480323e-4	1.1430315914148034e-4	0	0	0	0	1.4243113951789845e-4	6.69979543450448e-5	0	0	0	0
TC	META	17	121	2739	1.0205753215351574	0.015118574442044737	5.60082735484862e-4	5500	532.134298563004	2.880527832597167e-5	9.496081232272221e-6	0	0	1	15	9.178462801895439e-5	4.535493315269354e-5	0	0	0	0	3.1820932374735954e-5	2.343415174229993e-5	0	0	0	0
TC	META	17	123	4407	1.0650164916811384	0.01834331126626484	0.0013518747901447893	5500	1272.0380358696	5.3626438248297716e-5	1.4607771171302319e-5	0	0	0	0	1.7227468165447756e-4	6.888038630851154e-5	0	0	0	0	7.216224862717289e-5	4.6256080344103846e-5	0	0	0	0
TC	META	17	125	6617	1.092269489909433	0.024687996137401684	0.0018230111511975866	5500	2376.06572508812	2.7378245114183236e-4	3.1704863350129255e-5	0	0	2	26	5.080792317462395e-4	1.4546063837035447e-4	0	0	0	0	2.4591183708334364e-4	9.13350444579079e-5	0	0	0	0
TC	META	17	128	1793	1.023481573250504	0.016693725404697636	6.671155926677576e-4	5500	176.572853326797	3.902368216857228e-5	1.2439988599739368e-5	0	0	0	0	7.877866465923108e-5	4.4361792348971954e-5	0	0	0	0	4.895727225522648e-5	4.15318900443786e-5	0	0	0	0
TC	META	17	130	3858	1.0176878458874838	0.01746571493401236	7.545473143828028e-4	5500	827.399253606796	4.047080087768212e-5	1.2676642480527942e-5	0	0	1	40	1.0745008184690172e-4	4.644174957762172e-5	0	0	0	0	3.1700459039170036e-5	2.2298571226486467e-5	0	0	0	0
TC	META	17	133	3310	1.0175837622517223	0.018310502546801895	2.2234016907254003e-4	5500	517.736860513687	4.784947797209496e-5	1.3406315450262628e-5	0	0	1	76	8.474927518970141e-5	4.4269439615405994e-5	0	0	0	0	2.1488235930918795e-5	1.9057814676046835e-5	0	0	0	0
