pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	UKBB	3	124	211	5	0.862603902816772	0	0	2	23	0	0	2	23	0	0	0	0	0	0	0	0
TG	UKBB	3	132	1623	5	28.1902322769165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	133	927	5	8.15608930587769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	136	684	5	3.95060062408447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	140	1223	5	13.5535809993744	0	0	1	6	0	0	1	6	0	0	1	6	0	0	0	0
TG	UKBB	3	145	1457	5	23.6028063297272	0	0	2	35	0	0	2	35	0	0	0	0	0	0	1	28
TG	UKBB	3	150	1121	5	12.3967430591583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	155	1242	5	12.5621161460876	0	1	1	2	0	1	1	2	0	1	1	2	0	0	0	0
TG	UKBB	3	161	1700	5	43.5839414596558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	162	2014	5	73.1388492584229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	172	864	5	5.76096963882446	0	1	1	15	0	1	1	15	0	0	1	15	0	0	0	0
TG	UKBB	3	173	541	5	4.19019746780396	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
TG	UKBB	3	174	284	5	0.912700653076172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	175	467	5	3.01232099533081	0	0	2	6	0	0	2	6	0	0	0	0	0	0	0	0
TG	UKBB	3	186	1584	5	37.1768321990967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	191	925	5	10.9622583389282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	3	193	1468	5	28.4380204677582	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
TG	UKBB	3	196	186	5	1.05893397331238	0	0	1	9	0	0	1	9	0	0	0	0	0	0	0	0
TG	UKBB	3	214	1319	5	14.0389842987061	0	0	1	5	0	0	1	5	0	0	0	0	0	0	0	0
TG	UKBB	4	1	3148	5	260.855864048004	2	2	3	5	2	2	3	5	0	0	0	0	0	0	0	0
TG	UKBB	4	4	1233	5	14.4710240364075	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	19	522	5	2.57655000686646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TG	UKBB	4	21	2545	5	147.367527008057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
