pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
asian	19	81	1173	0.510966300964355	0	0	0	0
asian	19	83	568	0.0841066837310791	0	0	0	0
asian	19	103	421	0.12653923034668	0	0	0	0
asian	19	108	532	0.17494535446167	0	0	0	0
asian	19	111	1033	0.144826889038086	0	0	0	0
asian	20	7	1011	0.134510278701782	0	0	0	0
asian	20	9	681	0.124588966369629	0	0	0	0
asian	20	47	1868	0.634276390075684	0	0	1	35
asian	20	53	560	0.0622262954711914	0	0	0	0
asian	20	61	4407	2.48296785354614	0	0	0	0
asian	20	63	3342	3.25267910957336	0	0	0	0
asian	20	66	1903	0.975254774093628	0	0	0	0
asian	20	67	1069	0.257487535476685	0	0	0	0
asian	20	70	1275	0.689488410949707	0	0	0	0
asian	20	71	2112	1.77257323265076	0	0	0	0
asian	20	77	2215	1.12590622901917	0	0	0	0
asian	20	80	90	0.0217642784118652	0	0	0	0
asian	20	96	1057	0.165173768997192	0	0	0	0
asian	20	114	1327	0.737629652023315	0	0	0	0
asian	21	2	375	0.0481312274932861	0	0	0	0
asian	21	16	1334	0.721539735794067	0	0	0	0
asian	21	21	486	0.0618855953216553	0	0	0	0
asian	21	37	1496	0.396151542663574	0	0	0	0
asian	21	64	1494	0.354029893875122	0	0	0	0
asian	22	9	1121	0.431384325027466	0	0	0	0
asian	22	13	784	0.108777523040771	0	0	0	0
asian	22	24	2016	0.765993118286133	0	0	0	0
asian	22	29	1673	0.360482931137085	0	0	0	0
asian	22	32	1174	0.372597694396973	0	0	0	0
asian	22	44	897	0.168210506439209	0	0	0	0
asian	22	45	1100	0.181784868240356	0	0	0	0
asian	22	46	3593	1.81507754325867	0	0	0	0
asian	22	54	1181	0.622734546661377	0	0	0	0
asian	22	57	107	0.024031400680542	0	0	0	0
asian	22	61	684	0.19658899307251	0	0	0	0
asian	22	69	1143	0.475409269332886	0	0	0	0
