pheno	chromosome	block	num_variants_0.9.UKBB.EUR	num_variants_0.9.UKBB_0.1.GLGC.EUR	num_variants_0.9.UKBB.AFR	num_variants_0.9.UKBB_0.1.GLGC.AFR	num_variants_0.9.UKBB.EAS	num_variants_0.9.UKBB_0.1.GLGC.EAS
LDL	19	49	0	0	0	0	0	0
LDL	19	51	0	0	0	0	0	0
LDL	19	52	0	0	0	0	0	0
LDL	19	53	0	0	0	0	0	0
LDL	19	54	0	0	0	0	0	0
LDL	19	62	0	0	0	0	0	0
LDL	19	63	0	0	0	0	0	0
LDL	19	65	0	0	0	0	0	0
LDL	19	67	0	0	0	0	0	0
LDL	19	68	0	0	0	0	0	0
LDL	19	70	0	0	0	0	0	0
LDL	19	71	0	0	0	0	0	0
LDL	19	72	0	0	0	0	0	0
LDL	19	73	0	0	0	0	0	0
LDL	19	74	4	0	0	0	0	0
LDL	19	75	2	0	2	0	1	0
LDL	19	76	3	0	0	0	0	0
LDL	19	77	1	0	0	0	0	0
LDL	19	79	0	0	0	0	0	0
LDL	19	80	0	0	0	0	0	0
LDL	19	81	0	0	0	0	0	0
LDL	19	98	0	0	0	0	0	0
LDL	19	103	0	0	0	0	0	0
LDL	19	104	0	0	0	0	0	0
LDL	19	107	0	0	0	0	0	0
LDL	19	110	0	0	0	0	0	0
LDL	19	111	0	0	0	0	0	0
LDL	20	2	0	0	0	0	0	0
LDL	20	10	0	0	0	0	0	0
LDL	20	11	0	0	0	0	0	0
LDL	20	12	0	0	0	0	0	0
LDL	20	13	0	0	0	0	0	0
LDL	20	18	0	0	0	0	0	0
LDL	20	19	0	0	0	0	0	0
LDL	20	40	0	0	0	0	0	0
LDL	20	48	0	0	0	0	0	0
LDL	20	59	0	0	0	0	0	0
LDL	20	60	0	0	0	0	0	0
LDL	20	63	0	0	0	0	0	0
LDL	20	64	0	0	0	0	0	0
LDL	20	65	0	0	0	0	0	0
LDL	20	66	0	0	0	0	0	0
LDL	20	68	0	0	0	0	0	0
LDL	20	69	1	0	0	0	0	0
LDL	20	70	0	0	0	0	0	0
LDL	20	71	0	0	0	0	0	0
LDL	20	77	0	0	0	0	0	0
LDL	20	78	0	0	0	0	0	0
LDL	20	86	0	0	0	0	0	0
LDL	20	87	0	0	0	0	0	0
LDL	20	89	0	0	0	0	0	0
LDL	20	110	0	0	0	0	0	0
LDL	20	111	0	0	0	0	0	0
LDL	20	112	0	0	0	0	0	0
LDL	20	113	0	0	0	0	0	0
LDL	20	115	0	0	0	0	0	0
LDL	21	3	0	0	0	0	0	0
LDL	21	30	0	0	0	0	0	0
LDL	21	33	0	0	0	0	0	0
LDL	21	37	0	0	0	0	0	0
LDL	21	41	0	0	0	0	0	0
LDL	21	48	0	0	0	0	0	0
LDL	21	53	0	0	0	0	0	0
LDL	21	62	0	0	0	0	0	0
LDL	21	64	0	0	0	0	0	0
LDL	21	65	0	0	0	0	0	0
LDL	22	5	0	0	0	0	0	0
LDL	22	9	0	0	0	0	0	0
LDL	22	13	0	0	0	0	0	0
LDL	22	29	0	0	0	0	0	0
LDL	22	30	0	0	0	0	0	0
LDL	22	36	0	0	0	0	0	0
LDL	22	37	0	0	0	0	0	0
LDL	22	40	0	0	0	0	0	0
LDL	22	43	0	0	0	0	0	0
LDL	22	46	0	0	0	0	0	0
LDL	22	49	0	0	0	0	0	0
LDL	22	54	0	0	0	0	0	0
LDL	22	55	0	0	0	0	0	0
LDL	22	56	0	0	0	0	0	0
LDL	22	57	0	0	0	0	0	0
LDL	22	70	0	0	0	0	0	0
