chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
1	239	1337	1.014285786370585	0.03786247487513577	0.0021351689072817742	5500	143.916975259781	2.96782934244271e-4	1.0594216155122738e-4	0	0	0	0	3.2274177148958823e-4	1.8078527705306694e-4	0	0	0	0
1	240	6584	1.042995769669231	0.040963986031078155	0.004471937606757631	5500	3389.25644207001	5.359965789990476e-4	1.267656278910873e-4	0	0	0	0	7.422281623815459e-4	2.577176723960934e-4	0	0	0	0
1	243	1581	1.0261658200711445	0.037971258172254864	0.0012267998826100868	5500	204.957274675369	3.839249748995564e-4	1.132185948987654e-4	0	0	1	55	3.6436377379611413e-4	2.03092793183067e-4	0	0	0	0
1	252	1222	1.0127922093957713	0.02240941474658636	9.637529535746583e-4	5500	118.822361707687	1.8942640843497524e-4	8.322495712132947e-5	0	0	0	0	1.0561631762474794e-4	7.702050813716053e-5	0	0	0	0
1	262	2544	1.026918586010245	0.04109945616469584	9.536095026694043e-4	5500	466.54848408699	3.691744331894267e-4	1.1315222291403072e-4	0	0	0	0	4.597921349242558e-4	2.2943719043859627e-4	0	0	0	0
1	263	2368	1.016101270460787	0.035283816714333976	0.0027488756525317817	5500	358.610998630524	5.271206608311136e-4	0.00012901646726020544	0	0	0	0	3.108498313160922e-4	1.6293525304447127e-4	0	0	0	0
1	274	2996	1.023716900272136	0.05404296687900984	0.003421343660588213	5500	662.391579866409	8.346850008094769e-4	1.7208773584076803e-4	0	0	2	256	9.569632774342565e-4	3.477384409534001e-4	0	0	0	0
2	4	1336	1.022248243580018	0.031634804963456185	0.0038494170611331198	5500	144.704564571381	3.4565073654134216e-4	1.0721266710235409e-4	0	0	1	22	1.933094804216296e-4	1.2993868493540496e-4	0	0	0	0
2	33	3135	1.0195594000204133	0.03024668568538657	0.004443690719742988	5500	936.65033197403	3.265515548279978e-4	9.340155368071346e-5	0	0	1	7	4.2358480323596625e-4	1.9594486196587452e-4	0	0	0	0
2	38	3118	1.0200310203605139	0.04119744827635173	0.0010782861520296687	5500	735.22634601593	4.539121497378079e-4	1.2707222825115492e-4	0	0	0	0	4.2346578787980544e-4	2.0248111630025454e-4	0	0	0	0
2	45	2817	1.0235232231459328	0.03479745068945671	8.887800403231497e-4	5500	484.698018074036	5.164845009286493e-4	1.2618381765122836e-4	0	0	1	88	5.14117458406597e-4	2.3055822434639615e-4	0	0	0	0
2	48	1897	1.012256509399288	0.03556317955032724	0.011581795211680086	5500	237.449155092239	3.0363362393154227e-4	1.0191139889048604e-4	1	1	1	1	3.079437284849826e-4	1.8789349085736163e-4	0	0	0	0
2	49	2634	1.0128105279989386	0.041879962963250014	9.338908426148996e-4	5500	542.360290765762	4.7545715309315126e-4	1.2000618367683367e-4	0	0	1	137	4.405891749805461e-4	2.1243003114663705e-4	0	0	1	153
2	63	2061	1.0292229908598138	0.05429921820655172	9.371864822981441e-4	5500	278.061626434326	4.834378943183575e-4	1.2110034930124905e-4	0	0	0	0	9.638222666233362e-4	3.675547594953007e-4	0	0	1	125
2	66	4335	1.0193181847023747	0.032573147533052266	0.0014154868910711135	5500	1336.42975354195	5.964974946619187e-4	1.3838775219789969e-4	0	0	1	183	6.506361233565063e-4	2.463993591705726e-4	0	0	0	0
2	79	3042	1.0118355416468023	0.03280612584631364	4.2003106099241833e-4	5500	629.949241161346	3.7348022261864616e-4	1.021275392485452e-4	0	0	0	0	3.28243688218039e-4	1.8148925966814014e-4	0	0	0	0
2	81	4879	1.0235743614493054	0.04405367691124228	0.0012770682736742954	5500	1727.08226919174	4.157644140114732e-4	1.1153359323940788e-4	0	0	0	0	0.001186888955085248	3.686120968782727e-4	0	0	0	0
2	84	6984	1.0209936501534955	0.03633473613837223	0.001182973030845739	5500	4300.68627357483	9.617812635486691e-4	1.7548244343165467e-4	0	0	0	0	7.77391592762842e-4	2.6265515248946635e-4	0	0	0	0
2	85	7007	1.0245406605494953	0.05881442998620077	0.0023921553359981156	5500	4865.07396316528	0.0013425896002066937	2.0477097101151136e-4	0	0	2	123	0.0020988407510227963	4.884045249904635e-4	0	0	1	77
2	87	986	1.0273880142655611	0.0506849860491183	0.005528350260514522	5500	84.697883605957	5.673718597789734e-4	1.4376924077809887e-4	0	0	2	110	6.646887913015354e-4	2.942636205904411e-4	0	0	1	48
2	88	7654	1.0647754392695674	0.04805998974438904	0.004366888225808882	5500	5271.39262104034	9.053367464526755e-4	1.7464267149507772e-4	0	0	1	8	0.0013508150934447832	4.1541534298396624e-4	0	0	0	0
2	100	1861	1.023854036925473	0.036514369281337014	0.002347146340371019	5500	249.127987623215	3.410580841016518e-4	1.0575788468645978e-4	0	0	1	13	3.834165329293955e-4	2.214762928130323e-4	0	0	0	0
2	101	1690	1.0137184124623437	0.030086082893389682	4.1771219271195695e-4	5500	245.286841630936	3.5782414584575135e-4	1.0151927927905801e-4	0	0	1	180	1.3211258185182108e-4	8.74178680220671e-5	0	0	0	0
2	105	3633	1.0398967667940018	0.04514656454948363	0.0012338097181021194	5500	1211.29092240334	5.585120116684166e-4	1.330207992136436e-4	0	0	1	81	5.118036492685564e-4	2.235118185121345e-4	0	0	0	0
2	107	5000	1.0331396698040245	0.03528873265876255	0.0017635232190982397	5500	2101.42271065712	4.336871931168075e-4	1.1164645539931542e-4	0	0	1	27	6.444105352170732e-4	2.5364904557556e-4	0	0	0	0
2	108	3568	1.0330132243100614	0.03677271555710625	0.0014585900804239616	5500	867.518463373184	5.897478914095401e-4	1.3893796103041345e-4	0	0	0	0	7.345727057304007e-4	2.8587205295652415e-4	0	0	0	0
2	112	5322	1.0154395393394329	0.033675967910156784	0.008398855090973496	5500	1925.65570759773	5.355250226101898e-4	1.2815551348665431e-4	0	1	1	9	5.499331467349177e-4	2.1784847133082385e-4	0	0	0	0
2	116	3076	1.0343204692665988	0.056166685783314366	0.0012194780008124545	5500	698.721173763275	5.38589825773381e-4	1.3455792706301437e-4	0	0	1	47	0.0011394728512700632	3.8193801980308253e-4	0	0	1	63
2	145	1572	1.0147552344124917	0.02786359325015117	9.531212682054586e-4	5500	181.818268537521	2.0426185805464992e-4	7.86738850800456e-5	0	0	0	0	2.180596276313515e-4	1.3173177566088036e-4	0	0	0	0
2	146	4164	1.0284301025793152	0.04183708537634406	0.003461462032188313	5500	1146.78375387192	3.665223140201364e-4	1.0552805951260575e-4	0	0	1	14	0.0010000256509506231	3.476720583174622e-4	0	0	0	0
2	147	7066	1.0471176384743377	0.0353670038473475	0.0018648538218474628	5500	4130.28043413162	6.283321445193068e-4	1.411424695795365e-4	0	0	0	0	7.049172705261634e-4	2.369950558730001e-4	0	0	0	0
2	152	2044	1.04342879506267	0.06472557232982502	0.00679248648779565	5500	305.782864809036	8.663347417202385e-4	1.8081008165090278e-4	0	1	1	11	7.162326064468939e-4	2.919861654841181e-4	0	0	0	0
2	153	3299	1.0215747726006053	0.041699459636088385	0.0036433186688068202	5500	787.305958271027	6.66239223861675e-4	1.4709367786167008e-4	0	0	1	21	8.506629509465645e-4	3.3305586422000444e-4	0	0	0	0
2	154	1534	1.0315626222047034	0.04257343856776419	0.0020149640089970207	5500	208.106412649155	4.42345308208562e-4	1.322425412197199e-4	0	0	0	0	7.063055256710782e-4	2.9023621496385523e-4	0	0	0	0
2	161	4414	1.0319425267835234	0.03432835965432144	0.0024478515025164608	5500	1587.74953126907	6.085462973348282e-4	1.3449447682134847e-4	0	0	1	138	5.656785449079987e-4	2.278307608001638e-4	0	0	0	0
2	166	6954	1.0436133835749157	0.04656161761613874	0.0014906970482613724	5500	4088.92277622223	6.856929635295076e-4	1.45079088868788e-4	0	0	2	243	0.0010621578949347541	3.4351511465122164e-4	0	0	0	0
2	171	3634	1.0251442003131652	0.03189127800012403	9.459828851378221e-4	5500	946.199021577835	5.262339090761833e-4	1.310875122594356e-4	0	0	1	29	6.12522523078015e-4	2.4806580365611047e-4	0	0	0	0
2	176	3826	1.0283586815749688	0.038175272193742546	0.00318991781993985	5500	1065.65200710297	5.599770199980843e-4	1.3431085192835567e-4	0	0	1	9	8.584245140190858e-4	3.0568860477959265e-4	0	0	0	0
2	180	2358	1.0151505530921563	0.042723554216442125	0.0023956702614219157	5500	354.479365110397	5.354039315790637e-4	1.3782201510483815e-4	0	0	0	0	4.3737673718165736e-4	2.193137316520795e-4	0	0	0	0
2	186	4304	1.0249993534811486	0.03432578540692826	0.0023454331328454548	5500	1405.86515808105	5.30422592755587e-4	1.274563736312765e-4	0	0	0	0	5.346388400686369e-4	2.1995182116549692e-4	0	0	0	0
2	190	9071	1.0421791444459922	0.044996561924358636	0.0012468967256570867	5500	6831.60634446144	7.83152358348979e-4	1.4972727970475081e-4	0	0	0	0	0.0013300871192995366	3.976899816101627e-4	0	0	0	0
2	195	7379	1.0247455438477637	0.03606407560731372	0.0013370901814101646	5500	4401.77408671379	8.324657048479815e-4	1.566837678570132e-4	0	0	3	429	8.267505538101366e-4	2.6673555129224833e-4	0	0	0	0
2	196	3989	1.0166568047966251	0.04669435153496594	0.0010130399475640258	5500	1363.10037088394	9.193354659543105e-4	1.6640926482308142e-4	0	0	1	126	0.0011608107076607726	3.774962397103683e-4	0	0	1	101
2	197	3387	1.0203213469402486	0.06311473742975525	0.0034314344674235974	5500	939.160031080246	0.0011758072771179448	1.9808639504085716e-4	0	0	2	212	0.0021891902794209032	5.307556906666725e-4	0	0	1	30
2	204	2367	1.017477028233734	0.04080067776872945	0.0013928122676023708	5500	391.187804222107	3.052032470684736e-4	9.377876436015768e-5	0	0	0	0	6.271349695809472e-4	2.8950970557388797e-4	0	0	0	0
2	205	1644	1.0228554600532922	0.040098264412069096	0.0011253096129281628	5500	199.004106044769	3.5657034451754113e-4	1.092160211698673e-4	0	0	1	47	4.0605204875268945e-4	2.0439037880587874e-4	0	0	0	0
2	210	1573	1.0242008851178697	0.024979552887484727	0.0031054748102811096	5500	266.192837953568	2.6318886194356316e-4	9.197831126490939e-5	0	0	0	0	1.429285018693832e-4	8.960972479560182e-5	0	0	0	0
2	211	3315	1.0164317302078816	0.03393422335956868	0.0010904994738490006	5500	750.270933389664	5.208779738233279e-4	1.2753800664684398e-4	0	0	0	0	3.008292975904493e-4	1.5379561701167862e-4	0	0	0	0
2	213	5704	1.0740395575588446	0.03703269038344309	0.0027364692617974765	5500	2563.74035477638	6.076887961738402e-4	1.4297364453352252e-4	0	0	1	67	8.144193363841389e-4	3.0719199711412776e-4	0	0	0	0
2	228	2142	1.034965786030462	0.035603322663738446	6.005856745180888e-4	5500	452.988020181656	3.898328363567054e-4	1.0549360727693332e-4	0	0	0	0	3.8091105914974836e-4	1.9371709956259777e-4	0	0	0	0
2	232	1985	1.0080089158021246	0.031253353214636875	9.2577799903923e-4	5500	314.232221841812	2.596768808435974e-4	8.594645615416669e-5	0	0	1	60	2.139006395363451e-4	1.305250037347994e-4	0	0	0	0
2	234	2577	1.013854682679893	0.04075870102414658	7.652452102193643e-4	5500	594.942107439041	4.3840638417704875e-4	1.1223175554398454e-4	0	0	3	254	3.854879928632568e-4	1.865744317889011e-4	0	0	0	0
2	241	1579	1.0176886246334373	0.040936844518317264	8.407449238108096e-4	5500	180.538382530212	7.273422946935333e-4	1.4785468620080887e-4	0	0	1	69	2.869257493539631e-4	1.6804171644771014e-4	0	0	0	0
2	247	860	1.014426967015152	0.03509247026504821	8.807582777600178e-4	5500	76.7979307174683	1.6571898839137333e-4	7.09680604426678e-5	0	0	0	0	3.227511965603498e-4	1.93807857280457e-4	0	0	0	0
3	1	9403	1.0398537463136257	0.03563713840831611	0.00460488790423334	5500	6577.14090752602	0.0012236070885176349	2.0070710347735993e-4	0	0	1	16	0.0010305025614257518	3.1591469753145527e-4	0	0	0	0
3	22	1268	1.0753722671808839	0.051139936882001316	0.0017031481350060734	5500	127.963893175125	4.246097424342559e-4	1.2869171420591642e-4	0	0	0	0	4.534372544821836e-4	2.3871678721536652e-4	0	0	0	0
3	32	4115	1.0186605855979518	0.040367168072356574	0.0012910003812523294	5500	1122.69878196716	7.903830728519859e-4	1.618801192919374e-4	0	0	1	246	5.470313766758487e-4	2.2405224067943764e-4	0	0	0	0
3	35	3867	1.0218249071725134	0.03221334466113712	0.0012277871002707886	5500	1059.97781825066	3.234727927410822e-4	9.92174685658685e-5	0	0	0	0	3.8191245012595803e-4	1.7843693796912085e-4	0	0	0	0
3	37	859	1.0160163323594606	0.037971501917624315	7.415905122708118e-4	5500	82.8622441291809	2.0049133591179509e-4	7.974580958565607e-5	0	0	1	51	2.7731970282599054e-4	1.7866840068712418e-4	0	0	0	0
3	38	2204	1.0330802357656292	0.03612758431288688	0.001986010561835211	5500	432.405938863754	3.0473634802392256e-4	9.714320181771562e-5	0	0	0	0	4.975107020814607e-4	2.2908183144109724e-4	0	0	0	0
3	39	4684	1.0223407991958104	0.051113722168778665	0.0011406113678996811	5500	1848.71007871628	3.069532344171754e-4	8.791589185550901e-5	0	0	0	0	0.0010908249917628845	3.490229560481049e-4	0	0	1	128
3	40	1717	1.0258808124671215	0.036083008641897715	0.002429727708444458	5500	200.504609823227	3.158882884015525e-4	9.803413513418831e-5	0	0	0	0	4.3665008208988953e-4	2.581203985006493e-4	0	0	0	0
3	41	3912	1.0208351504324515	0.0412964400093256	0.004368953839202637	5500	1043.42910695076	5.606914808795334e-4	1.4068069094137076e-4	0	0	0	0	5.459369660481989e-4	2.378766767601522e-4	0	0	0	0
3	42	2935	1.0629523480764307	0.03983716499236544	0.0025327637976854957	5500	745.075929880142	3.002454812332305e-4	9.54339009246595e-5	0	0	0	0	4.074174733757705e-4	1.8821466470053016e-4	0	0	0	0
3	45	1613	1.0214707649437185	0.027511139195755333	0.0020399912949612435	5500	202.348438501358	2.4941767818534847e-4	9.135452789996023e-5	0	0	0	0	2.1853284385728826e-4	1.312824945028453e-4	0	0	0	0
3	48	3036	1.0212406383044177	0.03814790248206179	0.0027386494589134117	5500	713.13560295105	7.28035375583971e-4	1.570483838630488e-4	0	0	2	157	4.719597834534327e-4	2.0512035383476885e-4	0	0	0	0
3	49	4558	1.0403170089045628	0.048686076490945016	0.001217256725693875	5500	1619.97209835052	6.739234291467144e-4	1.481857965089328e-4	0	0	1	72	0.0012662660305192595	3.995687450252929e-4	0	0	1	99
3	53	4761	1.0341021394666876	0.03568924268797508	0.0021924403600031028	5500	1806.95260858536	8.950406277324441e-4	1.709289685346586e-4	0	0	3	167	6.193426048741151e-4	2.3364299271719954e-4	0	0	0	0
3	55	1502	1.0322708975458426	0.04268814092273464	0.002817083962899501	5500	274.477684259415	4.1142871855330635e-4	1.123646441697015e-4	0	0	1	27	3.614859663216209e-4	2.2521618869521555e-4	0	0	0	0
3	56	2070	1.021245805795963	0.03918922317339614	0.0022628379142541496	5500	293.283924102783	4.509704149050227e-4	1.2416904217823165e-4	0	0	1	41	3.454440408203693e-4	1.792607663940137e-4	0	0	0	0
3	60	4726	1.0513766663260302	0.046864641353564954	0.005355793031697286	5500	1587.42176055908	7.472517854179e-4	1.537079764191899e-4	0	0	0	0	0.0012970571948678095	4.0567814934430583e-4	0	0	0	0
3	61	2017	1.0279009550817353	0.04242542174154945	0.0010155134604157656	5500	306.267638683319	3.30262513329684e-4	1.0072136936694591e-4	0	0	1	48	6.548894514872408e-4	2.8375687436497574e-4	0	0	0	0
3	63	8427	1.057696890468516	0.06212888155478055	0.002237739504953708	5500	6660.09945678711	0.001681870333828151	2.2614593876195066e-4	0	0	1	167	0.0027834324365011843	5.870099551644137e-4	0	0	1	87
3	74	2310	1.0235604368221498	0.04117508823451104	0.004034472058623504	5500	389.038265228271	5.497522713061703e-4	1.362044312237376e-4	0	0	1	8	4.628166208918979e-4	2.408853692171337e-4	0	0	0	0
3	81	1773	1.027396652730946	0.03825858808419849	0.002732894122999135	5500	253.070276021957	5.307463254286171e-4	1.3047981417982414e-4	0	0	1	38	3.387013461688694e-4	2.0435057671566666e-4	0	0	0	0
3	88	2953	1.0259590813210788	0.03519981358439424	0.0012827677251141215	5500	712.073250770569	5.511536625343428e-4	1.3319498809133447e-4	0	0	1	62	4.7538112661601464e-4	2.1634014274242875e-4	0	0	0	0
3	89	2273	1.0441253662857435	0.042952815985182795	0.0012756717557070004	5500	388.901805877686	8.542891391351165e-4	1.7626883751220175e-4	0	0	1	48	6.640477076744757e-4	2.956836950670147e-4	0	0	0	0
3	96	2372	1.0221862501006371	0.03889870912018603	0.0021227872308738362	5500	510.188920497894	3.014237802200913e-4	9.661822727268493e-5	0	0	0	0	7.106582651693248e-4	2.93016346179036e-4	0	0	0	0
3	99	6620	1.0206533673076137	0.039460722379920474	8.849138692866615e-4	5500	4211.73980021477	6.557536346691922e-4	1.362822889747236e-4	0	0	2	354	0.0010470235576738982	3.209868436216645e-4	0	0	0	0
3	101	12140	1.0296358159309196	0.047456919650834796	5.573154245229759e-4	5500	12408.9551753998	6.580293811533968e-4	1.3376789237323457e-4	0	0	0	0	0.0014041284267323642	3.829986303075493e-4	0	0	1	122
3	108	2551	1.042343611752582	0.03183480598338952	0.0012963641717780438	5500	486.575228452682	4.08429986529145e-4	1.1247167968086488e-4	0	0	0	0	3.1409924797716764e-4	1.7422407612969928e-4	0	0	0	0
3	109	6775	1.0173179777985153	0.05342620125463698	0.0012797971055174926	5500	3695.20431780815	4.938412668246333e-4	1.1482634733235385e-4	0	0	1	200	7.217669862413628e-4	2.4751169459446735e-4	0	0	0	0
3	119	5198	1.0288470918633246	0.03525489883574857	6.802007057354793e-4	5500	2334.89587903023	6.30532807867395e-4	1.398807028546564e-4	0	0	1	93	6.909861385660881e-4	2.4747731408013697e-4	0	0	0	0
3	120	2910	1.0197285433325516	0.03383209089977276	0.00256100699176124	5500	638.465998649597	3.279128924121128e-4	9.623900599481551e-5	0	0	0	0	2.6988533842397616e-4	1.4905650694069502e-4	0	0	0	0
3	131	1213	1.0158369823300752	0.03036959987950931	7.945632296805424e-4	5500	148.506886005402	2.20775529508244e-4	8.429984510340903e-5	0	0	1	137	1.269285589713257e-4	9.918211832233983e-5	0	0	0	0
